,exp1,exp2,exp3,exp4
AT1G26800,0.5279742,0.394325266,2.928059238,3.851146299
AT1G74800,3.849156921,4.664547843,8.932110711,10.65699766
AT3G54110,26.4858375,25.64203248,25.89501444,26.12023044
ATCG00480,32.12993242,31.7792426,33.66868096,28.6982873
AT1G10865,10.47213151,11.15504005,11.46711764,13.30016713
AT2G34900,5.122892755,4.566132468,5.598302738,10.31504104
AT4G34030,15.79021597,11.7186714,9.158864387,7.046119022
AT5G25100,39.02248014,36.32334388,39.00220429,42.18508238
AT5G66100,6.912190423,7.901022335,8.075247222,11.92708578
AT1G67340,12.73248971,4.890355174,7.656998075,7.62713449
AT3G28130,10.42021886,6.3636524,3.655885759,1.876083627
AT5G47320,28.51797035,28.36357487,25.05208831,26.42823082
AT1G33610,10.50409564,5.807619796,2.846239007,6.569868912
AT1G07840,8.534135549,9.237914383,8.5711781,11.3461567
AT1G12244,9.870415638,6.835665364,4.228874207,2.269001508
AT1G70520,9.598953848,14.55101817,6.903405876,13.22684305
AT5G10690,18.29443682,15.36961261,12.3519475,11.53395851
AT2G23070,37.75201045,42.99913106,44.02016064,46.52283904
AT4G21470,19.4246128,17.41395225,17.04185219,14.73927787
AT2G45910,7.282178485,8.209399587,11.32227296,15.5748227
AT2G20750,7.792862854,1.887800271,0.331981259,0.040016623
AT1G27290,18.56218715,19.53486579,26.27874103,22.24389041
AT2G45620,18.71701887,18.81553937,23.0171892,25.9649415
AT5G53540,17.70940832,14.63682838,13.30021764,16.69116196
AT1G26910,6.221258005,7.560993839,7.513171105,10.17913459
AT4G32690,12.93814647,8.505704899,6.206905334,4.732040016
AT3G28690,11.46205757,11.76170983,17.29108889,18.67590026
AT5G23390,4.328269172,5.726613692,10.50704711,11.24098684
AT1G09180,9.621014191,4.501675248,1.971973494,1.559123996
AT1G61360,1.379023875,1.503231819,3.309386815,9.335818177
AT2G42130,39.28727739,35.53439273,30.80413343,32.88300751
AT2G18840,5.044421665,7.234323212,9.752120531,11.63004534
AT4G27020,14.26188467,13.66247937,9.606798795,6.472097105
AT5G01950,2.60553122,5.364582885,9.904986522,9.69483541
AT3G04520,16.6484838,13.96760324,10.8768185,8.049124317
AT5G20840,18.77893242,18.42766562,15.82297805,15.48125922
AT3G16175,10.62986638,9.935213278,3.807033374,4.327030325
AT3G62690,10.53689146,15.16627392,17.29961652,11.32495235
AT2G39795,3.773874656,3.123011938,3.2163046,7.962071882
AT1G50380,11.56401733,11.65378102,9.947913549,8.601272927
AT4G32920,12.95602459,7.890582443,4.638056094,5.512077722
AT5G58550,9.799845717,3.80574084,1.787046081,2.505013638
AT3G05410,14.71713029,10.20072261,8.039932354,6.986004108
AT1G44770,22.67670401,15.9479224,23.13278403,19.76791249
AT3G29185,30.01931051,26.43849272,22.48710012,24.04694375
AT2G36850,17.14842018,24.52290835,23.80901874,24.1008666
AT1G11330,7.523066291,13.05963944,10.25079186,7.007924909
AT3G16740,1.880706818,5.551433859,8.93108106,10.19388714
AT2G25297,0.050028496,0.198146074,1.33642083,7.892816476
AT5G14700,10.94872962,4.351761634,2.495329181,7.623950196
AT2G37585,3.767899936,8.441280981,10.62953418,3.372033791
AT5G43060,5.893839863,10.25523991,12.12377049,8.547858001
AT5G51040,36.1367624,34.90268898,32.47995552,31.78725935
AT3G59840,13.57256274,11.30192247,10.69806784,11.75522088
AT4G10840,24.1952286,30.57510821,31.41792626,30.2688573
AT3G04590,27.07523798,28.31018003,21.92302984,22.3879673
AT1G10230,5.181751815,3.892997304,3.872288362,8.365093126
AT1G16870,6.92682344,6.009853412,4.868183235,7.723175533
AT1G47750,6.894834992,6.038033245,6.297287592,10.77808109
AT1G01710,22.65266209,20.89763083,18.021754,14.18912595
AT5G65940,23.13563937,21.26250992,17.44488428,15.64203029
AT3G17090,23.76021257,24.86382004,23.46221391,26.79514482
AT5G47010,21.3576076,19.32017675,20.69712907,22.70815958
AT2G41790,23.45964014,21.59100064,21.59600295,21.64223744
AT4G32420,21.64150305,19.06048232,15.02791451,13.69615881
AT5G05840,0.978816373,5.21849637,9.08453848,1.894044669
AT1G18450,16.00178474,14.88374687,12.91219536,15.95617987
AT4G26900,21.68538522,18.49263456,15.64591458,14.31499406
AT4G17900,9.159041589,9.375951152,16.7845836,10.29698505
AT2G45790,35.25523374,36.46886946,35.45221629,38.8221324
AT3G08650,20.00985463,19.255167,20.55623991,24.29407888
AT1G15825,7.59198839,2.338723768,0.186993646,0.088006225
AT5G24650,39.75543495,42.01301137,34.31223785,38.01812688
AT3G07320,3.172433602,5.42482523,11.85263315,6.136999775
AT1G14710,16.29304659,16.53562024,21.36712952,23.38480483
AT5G08450,18.86624279,20.12730717,22.52018298,25.37102827
AT5G53620,15.5728941,15.02273365,12.94798466,12.70925496
AT1G25320,0.556384119,2.551842174,9.11163199,3.37798986
AT1G79770,5.072717985,8.800977023,8.62158623,2.175009723
AT5G62290,4.46295071,4.207112316,5.082124381,7.020157017
AT3G19840,4.563350809,6.385532311,10.53212278,12.44491397
AT3G52200,17.22772447,15.79699628,15.76820749,19.00114315
AT5G58040,14.75144375,11.86305686,12.30642622,18.94696573
AT3G06790,15.74071311,14.25063623,11.41705199,12.2272324
AT3G20330,8.924756051,7.657875619,6.689111545,8.427205056
AT1G52320,6.559889096,5.984169693,7.306388997,13.36692385
AT1G54380,3.961019254,4.061023233,4.242326934,9.336034401
AT4G33560,10.00030845,11.6010536,4.229101148,5.804989442
AT3G02780,33.02854503,30.66551441,26.88291894,25.62002378
AT3G62360,11.43866652,9.707126178,10.690179,13.47913706
AT2G02230,9.733256714,16.25919151,17.75064945,12.28903498
AT5G57815,39.80195514,39.56858565,36.34082697,33.64525711
AT4G14100,13.03432707,9.539459987,5.333027277,5.758127847
AT1G11680,27.01631609,23.46465304,20.76210352,22.37519135
AT5G01930,13.17572923,6.576941468,6.121008151,6.247975868
AT1G76730,46.52557616,39.13220422,40.72286586,38.63312175
AT1G08420,17.69222123,18.84109473,19.57922052,23.0150749
AT3G52120,21.26991663,20.83742295,24.13209781,25.65609152
AT5G13530,9.141872923,8.48226622,10.55625326,14.50203183
AT2G19350,3.34739856,5.417448364,8.910101341,10.48899557
AT4G26600,1.708142095,2.44584417,1.232188626,4.171156375
AT3G60880,8.325843272,7.511853797,6.373187663,9.297168955
AT1G70100,11.67825743,13.01424357,7.121958283,6.471995251
AT2G45300,18.79579995,17.75632521,12.4999742,12.0981739
AT3G01660,9.478718313,8.016029651,8.247422563,14.83096172
AT3G01370,26.03793255,20.4946551,17.80816058,20.30995498
AT5G49555,14.15891586,13.72159246,10.54678833,7.249024549
AT2G15220,0.441963417,0.252046852,0.617414733,7.078935499
AT4G16580,16.60574675,10.09775483,8.188201526,11.32796842
AT2G27690,1.128012958,6.388041204,6.708628204,0.915981067
AT1G45160,10.4631369,11.17446454,14.79315211,17.16299528
AT1G28580,12.5213806,9.304602339,6.206884475,4.407069379
AT4G14240,27.57803158,27.74185957,26.6478065,23.63328265
AT3G04830,38.70620814,39.78632572,34.53418195,37.36918542
AT3G05280,14.3250351,19.69972082,17.52518497,20.40707317
AT3G57010,1.972010012,2.0239217,1.414091649,2.842199087
AT4G29950,20.23905199,20.50892119,19.89516937,22.53372945
AT3G26730,23.00529343,24.52910628,25.35699961,25.35119097
AT2G30270,14.05839452,16.10770521,21.60094198,20.69688659
AT2G04900,13.50331577,15.14339278,18.20296342,17.63313298
AT5G43460,18.90520275,19.95789821,19.16493608,18.16925053
AT3G44680,5.1440826,5.572976253,5.388228995,8.956111032
AT1G07310,11.54156434,14.47214607,15.61023156,19.21798357
AT3G27100,9.317583206,12.34581516,10.90614871,13.22314341
AT5G64580,24.19984096,23.37324267,17.47413471,19.5729389
AT4G13020,23.06000533,17.89501001,17.97276253,14.27316145
AT4G03000,15.09003884,10.0985904,6.908097169,8.42210609
AT1G27385,28.33474854,27.02842007,22.51090174,20.98006139
AT2G23980,10.77811957,11.39863635,8.566050574,9.35423336
AT3G47680,8.814860215,8.088941596,7.634147422,9.931175694
AT5G04440,43.35659181,41.23642315,36.74293184,35.68111485
AT3G08680,13.853463,11.06465818,8.401806625,5.389113695
AT1G53730,8.418326357,10.11229607,4.628874592,2.675042231
AT4G13900,10.82335114,7.453561392,4.036919646,2.785087767
AT4G10180,22.41552596,19.95398152,19.81009589,21.30419877
AT5G25440,6.820920538,11.60064123,8.805822862,6.045907645
AT4G14090,11.05485207,5.09401489,5.209863424,3.082024068
AT5G14105,6.983113407,7.571778835,5.849176817,8.604170848
AT1G80640,15.30488486,14.70683403,13.41434259,18.75207297
AT5G38060,9.408090359,15.06953367,11.43716565,14.01811122
AT5G14390,10.30229492,6.641164045,7.919228867,11.48510256
AT4G36250,47.21903716,47.41224157,49.29350421,41.5692435
AT1G12410,116.1272819,117.5901138,110.6875221,118.8219392
AT5G15500,4.740318983,1.204167639,2.509880368,0.64624764
AT5G55210,24.49158276,22.32449208,18.36790643,16.910055
AT4G32915,26.1429975,26.12930711,20.73214364,22.97018802
AT1G02475,53.38705141,53.65387421,52.67370362,48.05628076
AT1G72820,11.40478603,5.101237339,6.95032732,12.04997933
AT4G27350,13.50712991,8.988569479,5.635026378,6.046083242
AT5G11000,7.522156401,13.52638079,8.703070342,9.798845293
AT3G02650,3.292069507,3.653088312,4.34118285,7.190114466
AT5G11160,2.690299266,9.436938644,8.958793917,5.747917817
AT1G28560,8.580364037,5.277581288,2.015949298,1.226013253
AT3G02580,12.61098652,12.5402283,6.52898633,6.316056575
AT4G12700,11.08130011,7.446591942,4.267985046,4.035178806
AT1G32530,13.80794801,13.53794558,13.11448803,20.71782299
AT1G28350,7.293115525,7.892890765,7.042234836,10.7011204
AT2G35810,18.46829709,20.01074957,18.05968584,13.16500677
AT4G13550,17.57391355,17.1251548,18.33090078,16.78524283
AT1G45332,3.645023297,3.765985239,3.651221615,7.104116359
AT3G15630,0.354220074,1.497805463,7.771897889,6.180895418
AT5G56250,7.413769201,11.40774623,9.430783584,6.058909281
AT2G01970,21.65125165,22.95796444,22.68129375,27.25804769
AT5G13420,22.15995475,21.9248434,20.70520352,23.87615487
AT2G17540,9.994161349,10.83237379,13.74403087,14.225118
AT5G58375,14.3402566,10.47943509,6.079109171,7.780041204
AT3G16230,12.1836619,10.42771812,8.231820873,5.440983121
AT5G54290,71.07806887,66.24327302,68.36979405,65.16092645
AT5G41870,6.618991913,6.577135677,7.634230151,11.22007557
AT5G07290,11.28874282,15.14633464,17.75311905,19.60789564
AT1G27340,19.5613109,15.98248258,11.9520154,12.19210092
AT5G48230,19.25777781,18.10334254,12.98199076,12.83801444
AT3G13620,11.40990502,5.723652014,3.013127205,4.995047429
AT4G14990,8.760533859,6.34029202,8.615234322,12.26605959
AT3G59910,33.62356698,31.37442815,26.92023991,30.65814168
AT5G07610,1.495310818,8.301882422,7.38568802,2.52500568
AT4G31210,6.940742958,5.605723255,3.450182914,6.300179801
AT5G07620,1.091212622,7.38804852,7.765687955,2.903972082
AT4G26450,15.69392568,15.30805763,15.75722373,19.24310426
AT5G54640,14.52908645,14.97711649,8.095332069,13.26887594
AT5G55570,14.18719774,15.21346923,11.07878865,7.786056126
AT4G27880,7.275676011,10.78621526,12.46320512,15.65892167
AT3G27770,13.38832353,20.26059053,17.07082832,14.39617617
AT2G18280,31.29245761,28.47582928,27.14573737,23.05407483
AT2G02500,20.24942661,17.27163905,14.46001296,14.66191762
AT3G48570,6.319561642,9.23602118,9.401014441,9.626169757
ATCG00120,14.28972197,12.8460982,13.6107445,9.630277997
AT4G37190,3.043029074,3.194133238,4.232152107,6.602123675
AT4G17540,10.3846361,8.494486301,4.492958732,3.849987389
AT3G02320,5.17498864,5.116112444,5.992270263,10.2030499
AT5G19500,16.11301964,16.21499217,16.1541068,17.81817723
AT1G77600,4.391911624,3.933375455,6.85822431,10.35300055
AT3G23640,12.38761376,10.38191657,9.731751366,5.85797513
AT4G30920,44.36700558,44.39578461,42.71827277,46.96811896
AT5G11280,8.735409727,10.86326275,12.91014017,15.09404246
AT5G08430,15.20445761,12.38747,8.258962904,7.681129067
AT3G49490,14.34438175,11.1339828,11.00017329,13.70015833
AT4G35460,12.27500809,12.31702375,12.50220397,15.68011784
AT4G38730,10.00462474,8.055441375,3.70403639,4.271191418
AT2G20560,11.62305655,6.723727234,4.598936141,3.604118252
AT4G23740,16.84315898,12.47546409,8.301204671,11.4899854
AT1G10450,3.651958604,3.437095115,4.178267183,8.341059752
AT1G55805,18.24771254,16.75447269,12.6470808,13.90620307
AT2G25190,9.72468275,13.27049136,17.09779469,13.8988675
AT4G32290,2.548580896,5.565635642,10.51679764,7.363890765
AT1G32550,47.55016327,48.39743919,44.02889288,42.36023721
AT4G19600,11.39714157,17.3252856,19.54989827,17.96493457
AT5G66140,16.63731384,18.26714659,19.40898729,19.21118144
AT5G27950,15.37345992,12.56884956,11.39672839,7.165075701
AT2G31660,13.13599307,13.09966729,10.50811033,12.22720923
AT4G29810,20.21654431,23.04323991,24.91202445,25.29310737
AT4G36420,12.42576221,11.1909819,11.0501367,13.18017386
AT3G17670,10.69378358,9.570191257,11.06007374,12.20916912
AT5G62520,5.603429886,2.643589689,7.236558889,0.364000899
AT3G26180,13.69468847,12.07693941,11.60466273,6.350046146
AT2G36885,30.09055259,32.95998819,32.86805763,33.76575849
AT3G57880,16.10709236,11.39369861,9.04606848,10.11294095
AT1G01580,2.40208106,2.823268659,4.916201334,8.053040819
AT2G14835,10.75232443,12.43720666,14.04712509,15.99608652
AT5G05740,45.91381684,39.76984712,38.57938091,44.51391605
AT2G21370,22.33386233,21.61868115,19.13471645,14.71709293
AT4G00830,19.0797289,17.67176125,15.81226847,19.99513112
AT5G35460,29.47264958,27.65298601,27.54360869,21.44720573
AT3G12010,22.4647807,21.32565073,18.60476882,15.00322078
AT2G37450,16.9245458,14.56539979,9.889988768,9.715106507
AT5G13490,9.457788012,8.356856621,7.239879149,5.357265225
AT3G44600,9.149717543,7.683047365,8.052173544,10.75614518
AT3G06050,55.8980491,56.15259284,52.9807291,48.7600921
AT4G26950,8.304666654,1.380895129,0.564087157,1.922016751
AT5G14500,16.31851422,13.795938,13.31279899,10.18094663
AT5G18900,10.49189179,9.929821964,8.543213592,11.87115095
AT5G67510,21.93033412,28.8570337,21.33015358,23.72306999
AT4G28770,10.53046171,12.92807317,13.49804993,14.27615028
AT3G09180,7.727029266,7.879160322,9.128152428,11.50311456
AT5G20090,41.40146056,43.79291528,43.13268263,38.18826776
AT3G19270,1.679074321,2.065133752,3.106956807,2.434214458
AT1G10690,1.91074032,5.755395607,8.836600413,2.610969996
AT1G72320,6.835296706,8.375939157,7.902248506,11.77407917
AT2G32950,26.36027046,22.57149349,18.62614781,20.92912772
AT5G26780,18.06889776,17.53799743,17.51785431,15.24826603
AT4G22770,0.250360051,2.120767725,8.100708301,3.55592446
AT3G54960,5.277132853,5.967013093,6.069184518,8.944119985
AT3G55646,5.314098831,11.0195578,7.574747194,3.636007573
AT1G27510,22.84503479,17.83258604,14.60813253,16.67307917
AT1G16560,10.57500154,10.58281067,9.108033695,9.633226909
ATCG00300,7.489066234,7.832937488,7.34565394,1.954269814
AT5G56180,6.697269365,8.096287656,10.33723881,14.05795716
AT1G73805,8.949179391,4.688469671,8.346856621,6.112846224
AT1G17440,17.93130941,19.53855747,23.88103158,24.37300237
AT2G17670,2.086030614,2.245109492,3.098249597,6.987059367
AT4G01370,16.31031596,17.95104955,18.33707913,19.57015496
AT3G03560,14.53981021,18.74714158,19.85001534,20.08909415
AT1G62330,7.275952057,7.027816245,13.38597895,13.05787571
AT2G17033,15.60107311,10.7876963,8.422015724,8.666994801
AT5G53870,1.181161542,2.020215261,3.697025287,4.091159873
AT4G33760,18.74947744,16.0356361,13.20142462,19.81702885
AT3G26640,3.580430521,5.816235028,7.647138886,9.811046755
AT1G61780,28.69840876,30.82014769,24.18105256,25.00017361
AT1G78420,10.83512958,11.50828997,13.76722129,17.21500388
AT5G51280,8.183143828,8.930137603,10.00225865,14.03202895
AT1G35612,7.118413385,9.265714455,14.83063186,9.094954015
AT1G77370,21.77842565,18.79544292,14.45605314,15.28414078
AT3G53920,38.69384038,37.86411495,30.97038251,36.93000459
AT3G09090,11.02178686,9.914943265,9.473267632,13.64310234
AT2G33330,6.236272638,7.651423533,3.160858097,0.94999923
AT4G28600,12.12212823,12.78798537,12.67430036,17.35404332
AT5G55140,11.31441564,8.279870227,7.269261021,11.33611963
AT1G71750,5.648276681,7.08512605,8.067122777,9.980114883
AT1G16280,2.336126884,2.995166227,4.290184133,7.159079616
AT3G17650,18.16715486,24.16387305,23.17468057,18.19799397
AT2G27820,22.98585169,17.02300116,17.03227841,21.37005414
AT1G06080,7.661242544,3.727675376,1.198967781,0.696989442
AT1G55320,11.76978507,5.460752649,3.534197996,6.618992298
AT4G19003,6.782609007,9.944851744,8.790042166,9.447178967
AT1G48620,22.78139966,19.66359066,16.47533598,21.70981471
AT3G08943,4.770037545,4.965200243,6.525165521,9.104091842
AT4G22285,7.111185609,8.074924267,7.485145946,9.759153776
AT5G56520,3.006045632,3.242992427,3.184235927,6.860096784
AT1G54170,8.979258967,10.32430961,12.73606283,13.71509945
AT3G58840,12.28727091,13.69332996,8.474245361,12.29714944
AT1G47740,13.26751364,10.74148733,6.747943906,5.874065336
AT2G39681,4.210390858,6.240028624,6.463119953,8.332127334
AT5G07440,7.641664266,11.09118779,12.55418144,15.38096935
AT1G51590,9.771184647,10.73038495,13.72921122,17.01994561
AT2G46535,8.424065214,3.569777808,1.838952892,1.105007156
AT3G10380,16.79977594,20.82927431,22.96608055,24.22098659
AT4G14930,10.174334,6.715650602,3.993991336,3.85919222
AT4G20270,15.14294969,9.688648805,6.953172838,9.646069443
AT5G04900,26.52885906,25.796341,20.66295777,20.00504544
AT3G06310,10.86911283,11.45482915,10.12414055,12.31417483
AT3G03820,5.901280725,7.358386693,2.580880625,0.720999134
AT3G06730,21.29590835,20.81913639,14.0922116,17.3890971
AT3G05320,7.523752007,6.235710162,3.977804571,0.932995411
ATCG00790,14.57824909,10.67941897,13.94256691,7.195197451
AT1G78620,32.78519716,33.80882325,32.43175027,28.54094288
AT1G52340,13.2538796,7.435781017,5.730064565,6.735990951
AT1G68585,9.238281302,10.6983021,5.261916887,3.9670155
AT1G15390,20.55864688,18.72437476,13.85402535,14.24901184
AT4G22540,5.14191611,9.899368908,12.77286702,10.7010515
AT4G26455,12.78501136,12.84381542,11.40645722,18.52994541
AT2G21470,13.04587908,12.41823862,14.27709595,15.77213677
AT3G05000,13.66524068,14.9149158,14.25910898,15.95716879
AT4G14342,23.17644573,25.48997491,17.50521571,20.86607968
AT2G03870,30.45936448,32.35220319,33.93471857,29.55024552
AT3G10340,9.000217706,4.937656507,2.261949426,1.474040626
AT4G39820,6.994026628,12.32529998,14.66188961,12.94188958
AT1G52140,3.861955003,8.821292277,11.09761903,5.161997465
AT2G46930,14.1659948,14.13865856,11.47887504,9.531922952
AT1G67560,10.02209415,10.51046679,6.35686965,4.325996085
AT3G63170,22.90834921,19.52871517,17.30992799,16.18797365
AT4G20880,10.67469213,9.07672267,14.70609037,16.11381789
AT1G06110,12.7621971,8.592734679,6.525944933,5.668180315
AT5G03910,23.83259663,21.73826712,23.81917643,26.56809662
AT4G11630,10.47338258,12.45969617,10.09308138,11.36119899
AT3G04480,13.52125781,14.85970092,12.52970804,7.981022495
AT5G56500,9.383479755,6.681800143,5.125002888,5.170224118
AT1G50940,9.162626086,7.221114241,8.110978564,7.777220748
AT2G38640,24.34615846,25.16894853,24.7677866,21.44326985
AT1G17940,5.850180853,11.98163225,9.116975932,8.742156825
AT1G74890,10.02272249,3.389205762,4.991815995,2.125123066
AT5G42540,17.90664553,16.06579077,14.4361007,16.00520117
AT5G60900,9.916247415,11.20040056,6.531185096,9.414816509
AT1G27020,0.256117642,0.867522813,4.940158975,7.416823761
AT3G53280,9.991350367,6.61829125,8.887252421,12.81975008
AT1G10522,13.96472871,12.55524177,6.649211346,9.942110005
AT4G01026,6.26432963,7.976734736,13.69988685,11.93690267
AT3G02110,11.82972005,10.37574341,8.376879598,6.500927829
AT1G48110,20.07182248,19.15004403,19.49272396,15.1919388
AT1G21050,13.76313241,9.25799769,9.240041589,9.887851744
AT3G11810,12.93918542,13.90214222,15.01023875,18.73003283
AT5G07990,6.784499394,4.185440662,7.61760266,1.42698649
AT2G35390,32.75579115,36.86374212,34.85475226,30.99494513
