,exp1,exp2,exp3,exp4
AT1G32160,30.84527907,21.90876446,20.07359797,13.80976857
AT1G19720,18.74929099,25.45343219,28.82028207,33.21425621
AT3G15760,5.69008618,16.52205758,9.181451444,16.21542202
AT1G77440,21.96112334,32.98831801,43.25496868,42.76694651
AT5G56630,25.88644881,28.21789724,35.20598075,19.3257428
AT3G50440,18.46467524,21.97165374,27.06459142,36.27822907
AT4G21800,13.14256973,16.10207245,24.45641326,30.89510243
AT3G02875,1.526290352,3.034261856,5.074313585,9.960446984
AT4G38580,2.25136473,9.339562919,21.51409903,23.05690771
AT4G14990,4.594756165,13.71491726,20.8604173,27.36188804
AT4G01995,19.11973737,17.75707232,26.11091335,40.34063112
AT3G08920,27.52191003,21.86162596,18.94781343,16.04058819
ATCG00110,16.51964374,9.477478657,13.20718984,31.74432039
AT1G32400,31.43019939,42.85186464,49.58674764,45.65532655
AT3G13410,52.16993629,36.26309151,52.55555599,61.21771905
AT4G23710,22.93488099,37.89261865,19.34279604,16.16500144
AT4G18700,41.77238629,48.97064547,46.20835293,36.12777616
AT5G61330,8.326083235,13.95166593,19.13976208,31.01282976
AT5G17020,13.18433868,14.94397516,22.54072492,33.83487453
AT5G07370,13.77087889,13.14223657,14.98553295,23.28935344
AT4G02880,4.631308893,11.42875848,17.3371704,19.99227678
AT4G38840,15.28944637,22.80008793,23.48473879,19.41442235
AT4G20020,18.83968864,32.8020324,40.84335159,30.74068516
AT3G55830,6.584683328,10.13361626,14.93460875,24.41910025
AT1G05940,7.025166548,7.891296314,17.98969289,28.78470211
AT1G79660,8.215344128,15.19561985,20.02429959,24.69223115
AT1G78890,9.191927855,14.01118169,23.21656119,31.95976042
AT3G63170,26.14038882,17.77433951,20.4183367,10.08377736
AT2G41140,31.39553836,18.61260426,15.52989134,13.83677617
AT5G62950,3.758500221,6.356765414,12.31986964,25.86876131
AT2G01110,52.21610045,47.54606565,55.84742481,62.46523048
AT1G77930,30.0504072,47.74054716,28.63396483,28.08590813
AT1G22740,3.602093575,4.088818299,10.46349348,18.15219575
AT2G03350,23.92975363,12.26445678,8.032801811,4.94484985
AT1G70820,1.360997419,11.73357467,16.21058924,25.39044779
AT2G35750,1.599618441,4.811956415,12.26274802,23.9167651
AT4G20070,24.60601785,19.50547334,15.4024304,6.527884957
AT2G25490,18.34752038,15.85780482,22.1277554,33.89704695
AT4G04340,6.312918805,11.0851555,20.08636608,25.78933609
AT2G35500,28.84819037,24.64404839,25.02083788,22.49446573
AT2G18740,30.61513137,36.48948771,32.50032757,53.18359659
AT1G09270,18.66929054,20.17796046,19.87046037,27.04341929
AT3G01180,25.90516734,11.1957841,9.513813877,6.613856974
AT1G13340,1.238337332,2.990029523,3.220130992,5.261568477
AT5G09960,10.69522084,11.84355021,23.91938553,29.92592555
AT2G19450,1.098948841,6.02703741,14.10839246,20.22305189
AT1G29760,3.117459075,10.69460676,15.42112136,17.31232674
AT4G32190,22.1681155,38.34505501,30.98324864,19.27691958
AT1G69935,16.51696168,16.31863089,21.23406276,37.79165108
AT3G19420,15.3177975,19.45932835,22.01711816,23.85848142
AT4G29840,30.41669925,28.85679345,42.82660773,36.71544041
AT3G55630,26.91453232,24.48543342,20.07273275,31.48824537
AT1G32310,6.979058782,12.47698845,12.38781021,25.0110861
AT5G24670,9.721720873,13.46659398,25.88314177,28.09202657
AT3G55170,25.05274411,23.72552646,35.61662762,45.39470875
AT2G03890,16.35101018,31.98274693,37.8007411,33.76661203
AT4G38710,33.80676439,37.77370594,19.90403633,20.46994352
AT4G02840,18.60758527,16.45587201,31.03828374,35.45895684
AT5G65630,35.31387724,24.2896775,13.98796778,13.48623317
AT3G55400,32.74477687,16.00808125,16.64078814,13.33987097
AT5G20490,14.9990088,9.85239856,12.95744066,19.82341217
AT3G54720,4.841326279,16.92165862,22.05185296,19.76044696
AT3G20820,17.82989917,22.49933053,25.0733899,15.56756845
AT1G22770,4.383450546,6.724494246,18.36434253,23.70094907
AT3G29360,27.3998436,21.39434074,16.25861286,10.22682466
AT3G44190,13.90808689,19.5521127,20.43017906,23.22046605
AT3G14650,33.4634021,25.16651794,29.20174192,40.76023548
AT3G48720,25.01531353,16.25756935,12.90267948,7.90878644
AT2G36850,12.77537661,14.7314775,18.45146961,25.76828028
AT4G23260,15.8317083,14.31802252,22.28350503,30.15215143
AT5G18780,0.909243179,2.172542452,6.398359666,12.00234641
AT1G24100,30.03231482,16.08828952,10.55465143,20.70357327
AT5G14030,23.94685804,18.01794935,25.41368493,36.0851084
AT5G66760,37.26815796,27.70183924,18.65976382,14.98015339
AT3G29200,35.98855698,18.11051909,22.15340518,12.88612794
AT4G02260,19.72626436,21.09946608,24.73110653,41.97052134
AT1G31820,0.729031827,6.087683135,11.40960727,20.87099471
AT2G13560,38.48586081,22.185315,24.63889417,22.98970676
ATMG00513,1.049986522,0.980240548,2.85412881,4.86155025
AT3G48880,7.067711246,10.76173101,16.45649239,24.12813414
AT4G12600,60.40940819,62.5283795,57.69530357,62.42432473
AT3G27210,0.774469992,3.215654767,8.316713685,19.43600613
AT3G48310,12.53509845,18.23836474,13.29048122,20.7884406
AT1G07940,47.44809223,47.92537059,35.23245537,26.74741537
AT5G03230,2.513749041,11.59751119,23.3690172,23.6367927
AT4G11560,13.85592907,23.87295199,23.49956132,32.24514736
AT5G63810,1.714540462,4.522497326,16.18633329,21.37840861
AT3G06680,24.59285966,8.286064052,8.784785124,5.436866312
AT5G47560,43.71998789,28.0786972,25.72005866,26.63378885
AT2G18050,1.357544698,4.186575055,8.666378214,14.55928884
AT2G26240,9.757904115,9.260898909,16.26311296,18.02342061
AT5G13760,5.259011417,10.51135453,13.27337096,19.0532995
AT2G34810,3.973205093,25.80715122,11.40633926,16.69220644
AT1G08210,4.280229894,5.474636155,10.43078672,22.68797584
AT5G26820,40.89046957,22.55865143,27.63298967,27.47166533
AT1G13190,8.693719005,17.62022823,19.39856896,28.26307804
AT1G04300,12.00244483,19.50577247,25.52319196,28.51421427
AT5G50240,29.21087188,38.93172344,44.56613838,31.14170063
AT5G21060,22.76867031,15.86340916,11.26056621,4.501876196
ATCG00300,24.07519543,25.08899994,17.29954085,25.72532877
AT3G56130,18.69397709,18.57689345,33.32629735,37.95877399
AT1G80560,25.06003859,14.87490103,14.10348361,6.057880207
AT4G34830,30.15780099,18.73972164,24.36215627,42.37649817
AT3G28900,37.6239814,27.14299364,34.88377106,46.89704804
AT5G63500,11.6429066,26.73690674,33.79927861,22.55977781
AT3G02200,26.10007105,26.47046742,37.90125435,41.86410619
AT3G09210,21.00709999,26.71849439,22.78057165,31.68624463
AT3G01820,34.2603568,20.53600301,28.34982651,41.22699124
AT1G48410,16.44987639,15.80839266,18.86766395,29.21220573
AT2G36800,25.93934253,27.71621425,13.8058538,11.52863031
AT3G10610,23.40875311,16.93344792,12.63253007,5.310879405
AT3G59380,12.30965445,15.70842885,19.04959193,28.27216119
AT4G04830,18.64909943,8.781437125,19.9768597,33.37052468
AT5G08720,23.77741173,15.52954586,11.99158366,5.504863071
AT2G11890,41.33803864,36.34739579,47.22048809,54.82507339
AT5G17370,2.683514469,5.354837624,4.090274307,8.364507794
AT4G16146,0.327084005,5.957353306,16.49929228,21.05289603
AT4G01037,18.57519381,29.96733977,32.61435928,38.2113666
AT2G46100,33.40238984,30.23337899,25.3959414,24.4825518
AT4G22820,12.82724489,29.67537868,17.04628085,21.42240472
AT1G22380,0.309253249,6.817000899,6.824191001,9.80045414
AT2G30700,6.489550667,9.349790701,15.50988043,29.22657997
AT2G20530,35.1138291,23.84257935,36.14433785,25.82764865
AT5G67600,67.54684254,87.49921674,81.39725031,69.7170026
AT5G10350,11.96476939,15.96061485,20.75077588,32.83888059
AT4G00030,31.89345087,29.04296219,36.53887754,50.21080797
AT4G22930,24.41416412,14.88050247,11.00462403,5.146903024
AT2G33610,7.795127462,8.457521272,12.51855542,21.17221959
AT3G01370,14.872394,22.11138354,25.09983178,38.05840222
AT5G32450,23.29437892,25.26309029,33.75623792,37.46322566
AT2G02960,4.553010205,4.606547201,8.869317885,13.82237757
AT1G08480,39.77931584,31.03415506,32.24166029,26.94864547
AT3G17170,27.49865524,15.32306392,15.8213503,21.27843939
AT1G33520,6.5517785,15.78761934,20.61257088,29.50683483
AT3G10130,12.18847192,14.64005448,22.85471895,34.05571446
AT3G47990,7.519049348,12.96895218,20.38639195,26.49304656
AT1G17550,10.39869007,13.98235877,16.77753591,25.12721693
AT1G73066,1.66185983,0.9343915,3.985029195,20.01985319
AT5G59890,55.84074683,38.94931223,49.17083095,46.53658341
AT1G21080,20.94427965,12.01152641,16.11215974,18.60152516
AT5G16030,25.4040708,20.5785673,17.20760735,11.08973802
AT5G58650,16.92187219,37.02825987,31.26251666,23.7324199
AT5G63850,23.34205149,13.2249378,20.52940325,11.2316757
AT5G06440,6.276895565,16.12007612,16.71382536,29.57279822
AT1G49760,30.67579175,19.20891721,18.56362442,12.71182748
AT2G40110,2.067290737,3.57737738,6.517247864,10.3794301
AT1G29900,29.48339864,21.16801656,21.2965956,14.99571266
AT4G11910,0.250012708,0.316289325,2.570138244,4.724521722
AT1G06247,1.908548742,4.758706882,10.26582401,23.10380149
AT1G57720,96.51275393,95.23651478,107.034705,86.85895276
AT5G33320,26.52117113,6.639933053,13.90791798,12.62972739
AT4G21160,9.223075476,9.615369165,12.49148783,20.09230762
AT5G06530,27.60677505,21.24552109,17.51452571,10.12486044
AT3G05625,23.67772532,11.86602606,12.06852006,4.590885663
AT4G32410,48.30665042,36.10622104,37.82765952,32.52273766
AT1G49820,8.700138687,14.61453378,26.56221879,29.97074277
AT5G66530,24.46293981,13.76484789,12.57955761,5.686874913
AT5G24460,16.44817123,22.53176701,36.29593845,35.33690001
AT1G77770,5.664237403,6.897096142,7.646273857,11.91347548
AT3G07310,26.78552523,45.09094416,44.65613876,46.81759342
AT1G21440,24.9617931,13.50128798,7.955252293,11.88565959
AT1G29250,31.60255184,18.89022861,20.67074437,16.68770208
AT5G53850,40.55598781,35.29968731,32.86366113,27.58368366
AT5G28020,23.64047989,15.74644497,11.42281445,8.531732946
AT5G58120,17.11828696,8.222661513,5.585934664,4.568649376
AT1G50010,36.42460317,34.36353585,30.7474854,22.72977107
AT1G70520,2.389306197,9.17227405,11.30732559,16.38029577
AT3G26690,1.42061355,14.99209114,15.70161948,9.773489856
AT2G37500,24.00936937,15.54182492,14.17750857,6.520840672
AT5G54160,59.97709253,70.84067975,52.76676497,49.10511376
AT2G27402,21.6725659,9.03294288,8.587515631,1.040969097
AT4G28706,24.66695778,19.25425268,13.43272948,9.217780503
AT4G20760,24.07465293,11.8870258,12.08761915,6.153830628
AT4G34950,2.883033559,8.249455879,4.011828118,16.91419212
AT1G20823,25.07235622,11.34368847,8.916801362,5.821898756
AT4G05160,9.233142673,9.975123797,18.72958423,27.83193415
AT5G23540,28.58432424,30.26798845,30.17789089,28.47864569
AT5G14460,26.68622362,17.46141339,12.89179353,9.674809128
AT1G70300,7.560897433,12.22205679,20.4541462,22.73221176
AT2G19270,10.1988998,20.06533585,30.4709362,29.47696958
AT1G10090,6.277174307,12.37571677,17.95921924,21.37524215
AT1G74450,8.867275141,10.29599897,10.28851967,18.38535094
AT4G37330,13.74864674,17.10709229,17.82659951,27.16724174
AT1G51710,23.26090852,38.36487734,45.19853726,37.98917204
AT2G31400,36.03455864,28.55024966,30.49616975,48.7208426
AT1G07770,74.12959638,66.84105199,67.24540492,57.97381391
AT1G20330,24.11303851,24.31238182,19.49644067,10.78180916
AT1G04620,19.83960042,12.57356818,24.78971657,35.95349792
AT5G54585,9.191619519,22.79446441,26.41206893,27.48613443
AT1G24160,10.46852685,18.39744169,21.83856132,30.58333407
AT5G59030,13.97587208,23.6977459,29.50823176,33.1190756
AT3G56720,3.622742438,7.478858604,14.16766805,24.57584744
AT1G66510,47.28737734,28.4763476,31.1836076,25.07017409
AT3G51610,7.672134201,8.370226999,17.92853437,26.25392549
AT4G04614,7.29689672,17.14674898,22.98141769,29.48886557
AT1G26110,21.41885425,20.66271099,26.20194056,40.85576722
AT2G33210,25.0836691,12.97991387,12.30873981,8.254784868
AT4G08540,4.63851678,7.322770164,13.3227907,25.64179392
AT4G12570,2.338690067,5.923049605,14.09949066,21.74395517
AT2G19470,9.876328475,11.58272947,17.26592169,31.6256077
AT5G09830,26.27044488,38.96570991,36.70677292,48.74887141
AT1G64440,9.163206596,10.23635004,12.96398857,28.36584507
AT5G43930,3.084546431,5.922754889,11.8034456,18.74615602
AT1G30720,0.080078557,0.490340784,18.72321726,6.528292951
AT2G19180,10.56820242,16.81338886,27.63179681,24.46624055
AT5G56020,25.99237195,7.153005006,7.191973365,6.776982736
AT5G66470,39.55345582,31.53445562,27.29411957,29.15657182
AT4G18070,9.121743073,18.17413407,27.00798639,26.79610628
AT1G54080,17.07092015,21.84989596,28.82969963,39.72952189
AT3G29670,3.399543408,11.41570925,24.72974219,20.71297503
AT1G79340,30.62556921,38.77389526,37.95771363,33.49662127
AT2G39190,30.07915758,20.51194403,20.07581028,17.11964996
AT4G02990,35.1140884,19.99491156,19.30641467,25.76656386
AT3G06960,7.292300171,8.852081053,17.27370515,28.25972868
AT5G52540,24.3738662,8.101151337,9.279889225,7.553798506
AT5G25265,22.39855837,25.2998181,39.46176491,35.79849355
AT1G50290,4.18561176,12.55619709,21.88125467,25.84857545
AT2G44350,48.71280831,37.33160157,34.22765221,28.80894981
AT2G33370,45.78777685,44.62775721,34.94640261,25.6392082
AT1G15420,9.235912201,8.780698667,14.223907,28.35480576
AT5G02010,1.365608429,4.525363517,7.357355495,12.89632774
AT1G19640,24.569794,7.922112701,8.799894937,7.162831398
AT4G04025,21.77445384,8.552494773,4.616784033,1.251999807
AT1G10510,34.5894951,26.7744107,22.18388852,20.44670827
AT5G46420,40.90004005,41.10828932,43.36267755,53.91823045
AT1G14280,21.41168236,24.95407208,17.72551236,10.1278021
AT1G45201,24.88817716,10.23001771,10.36821423,13.70559916
AT2G01540,2.936332133,4.661412166,7.872395479,14.03431779
AT5G19770,25.54616899,21.23047847,17.16751435,9.600838169
AT1G23950,8.901765678,7.68584949,14.30357891,23.32310818
AT4G15630,25.69425244,11.42703325,11.68586099,9.519765325
AT1G68050,0.114006739,0.14950895,4.114937289,18.71785267
AT3G09775,0.096215511,6.409022135,14.37145927,21.52645967
AT4G13270,16.75306315,17.08227193,26.99061998,36.64976747
AT4G19600,7.658799487,17.00394987,24.40334022,29.70381529
AT3G23280,9.116469607,11.55563718,16.51957525,25.48209727
AT3G54640,26.63644209,13.3540611,13.8297273,9.580803544
AT1G53542,22.69796902,6.959087542,7.640724217,3.343922984
AT1G13880,4.681493482,7.244254154,9.224328411,14.34137793
AT4G35570,20.16640451,37.84448771,33.85452878,42.09287312
AT4G27780,2.368370834,4.294368267,7.163457798,14.29628162
AT4G14070,27.21143913,24.30036473,34.93143874,41.76632685
AT2G31260,3.412640584,6.739060329,7.209236633,10.89645469
AT5G65670,27.0098364,31.35362576,36.22885726,49.58458597
AT3G46210,12.71480644,6.517576082,11.00549579,18.73031073
AT1G25520,18.2280175,33.89600739,26.16363558,20.48571161
AT5G52960,34.39661465,42.78221326,52.23309139,53.65651249
AT4G34240,34.66049265,32.02481292,22.77778403,19.41284844
AT4G05460,4.765291564,11.47251293,15.46833701,20.71919299
AT3G53900,21.46631584,12.72091836,12.08443175,3.230904083
AT1G20693,21.37788428,20.77701977,20.93115159,23.29234504
AT3G26300,26.47148253,13.3986637,10.77889847,9.196829184
AT1G26690,10.59454143,13.40703831,21.49536442,27.17309033
AT1G77890,2.424949554,2.163177523,3.546280596,7.918455808
AT1G30260,9.804975584,30.44860054,27.33681863,24.51074806
AT5G37850,32.7614978,24.96049054,20.99174809,17.06678448
AT3G12360,13.18032551,25.25673846,31.00897799,30.66612884
AT4G13590,35.40487344,29.55477165,27.77608266,29.06347953
AT5G57120,17.22130138,23.97849182,20.02121557,38.95951666
AT3G10350,33.33793096,22.59455015,26.87980354,23.81856778
AT4G39960,32.05345268,18.82565497,16.13803511,16.6847557
AT4G33080,27.2549975,27.242463,30.84984083,43.94997179
AT3G13224,7.414847372,11.81577928,17.88626802,22.06221411
AT5G00760,17.48839363,9.147900064,16.15878666,12.8355893
AT2G03750,10.36250444,28.55986342,27.49619331,30.50763992
AT1G67365,35.94913879,15.89983216,22.3819552,21.68378628
AT4G27360,20.85005085,5.535886401,4.650772673,1.108967043
AT5G44110,21.50549774,8.512028496,8.733558504,1.854949394
AT3G43270,3.200361072,10.26911725,18.97239805,25.17368978
AT5G13370,13.06019529,19.26642276,14.7701299,16.79455092
AT2G29490,11.9082256,7.886866377,6.846268723,11.03352946
AT5G20920,43.79938681,45.80968589,58.94149554,51.08239038
AT2G44640,19.55066665,12.62797965,20.25977106,32.27232389
AT4G27830,14.03439727,21.28992594,20.71349393,28.40924129
AT4G14300,52.39626923,58.98859809,71.43641756,62.36230723
AT2G17787,2.26500102,7.463651302,12.53750394,20.38904704
ATCG00210,9.566410305,11.69721552,13.3770593,29.88071706
AT5G20350,16.24528034,17.70194884,25.09346582,32.35107692
AT4G08500,7.519056222,7.811451958,11.33238983,17.40632135
AT5G19280,9.5122132,15.81373916,29.36090732,27.91671183
AT4G26060,3.052560872,5.965332069,8.552469992,15.87525075
AT4G26870,21.68350132,19.09469584,24.51591829,38.82283028
AT2G32860,3.653834722,13.18209196,21.68812214,23.59055003
AT5G56380,1.998473073,4.456154475,13.44961388,23.01353482
AT1G08550,18.25834078,35.60617085,36.93705956,37.8646696
AT4G09730,36.87109648,21.79474475,27.59577049,24.01968215
AT3G63210,0.94435593,13.17831705,15.64854239,24.0986026
AT5G63760,1.756742053,5.610835499,12.11958712,21.26691888
AT2G04965,6.217064923,27.32288937,10.88186355,8.756213656
AT1G20580,26.58635672,23.247313,33.47564578,43.53683579
AT4G18240,10.67907182,11.05283614,17.56686849,31.09749898
AT5G40340,5.517858982,15.17124735,17.09849599,24.82604082
AT1G55140,23.14804373,7.797601754,12.48454368,5.374877833
AT4G19645,1.297444384,3.605554261,7.923228674,11.48635229
AT5G44090,8.481617016,22.07175219,27.9307841,24.56715092
AT3G17090,15.81069513,24.61434252,35.07186734,33.00457497
AT2G46500,16.60782825,15.71622283,17.45215776,19.91050404
AT5G43560,8.495824132,17.96876464,23.92524093,27.67902615
AT2G34070,20.70513299,16.20184334,7.191798666,4.054907099
AT5G44520,26.05025442,16.9859896,16.90480265,13.82965272
AT1G63980,27.0616144,30.25203825,30.55070611,41.55125978
AT4G03200,24.19378526,17.8858407,16.64444625,8.016851904
AT4G38260,12.49498889,17.63070123,23.09335768,28.66614348
AT1G26150,23.46097081,12.9235361,9.309859124,7.114808293
AT2G30150,22.02666429,9.897820038,8.495652656,3.083924845
AT4G15540,5.480121415,16.49709081,24.99375579,21.18859146
AT2G18950,5.844899686,5.324704571,10.81342045,17.36423891
AT1G47260,34.49034035,31.06471388,28.83545922,20.40980473
AT3G02360,41.28886124,45.76019454,39.4855732,32.83671519
AT5G27280,5.399996592,10.57658551,22.92708921,24.31686249
AT1G22140,23.43741935,25.61548559,29.39880052,41.87091897
AT1G50140,8.203656179,11.61155246,15.91582658,28.79378535
AT1G09940,6.726624795,9.971082664,10.61519594,13.66845491
AT2G33730,14.35585486,34.3729665,34.11155651,27.20190806
AT4G28260,10.60209798,26.68960406,31.39487767,29.48887963
AT1G18160,6.073461135,8.46858019,12.98848212,20.50016786
AT3G27390,5.883876831,10.43731166,12.86553064,21.13316318
AT3G46440,6.09858623,3.950512672,7.944366855,13.66034667
AT1G08510,27.61426434,44.56560124,49.24818266,36.51410558
AT1G65190,26.07049683,18.26432149,12.97894153,12.06773429
AT3G06483,21.78593633,26.64934779,37.14806424,38.14908549
AT5G25080,15.24042609,17.45430838,27.64651652,35.6935938
AT2G45560,3.537264166,4.909418456,8.169280019,12.53236621
AT5G22450,7.782634807,11.07941178,14.28740498,20.59725213
AT5G26667,32.42087776,16.20818099,17.61770285,12.98797523
AT5G01450,4.151890887,8.778419226,12.04444541,18.98418654
AT4G14030,65.71367276,53.62811572,46.73987395,44.77622697
AT1G49660,27.05725013,12.77795174,12.40197375,11.99275855
AT3G06980,29.83253213,27.40409915,35.96617072,38.6253272
AT4G39404,3.20E-05,0.166229765,1.956364929,7.642377605
AT3G47450,26.65609764,11.58557236,16.04424254,19.82252449
