,exp1,exp2,exp3
AT5G49790,3.18665749,1.021925409,3.519957641
AT4G27730,6.656965556,4.689599515,4.170369679
AT1G69230,3.553989447,6.139661128,5.699998075
AT1G51320,4.879614918,4.628313342,2.440144406
AT5G20420,5.757797332,4.328914069,2.920317692
AT1G09090,2.187828139,0.780231049,1.080435142
AT3G44040,3.528120801,2.311779078,4.619518648
AT1G72580,1.681293875,2.521286173,4.189532126
AT5G28880,3.149645725,2.921517222,4.890055837
AT3G28740,5.401047422,6.081340085,7.819949939
AT4G23130,6.280308065,6.478043785,3.940375455
AT3G04130,3.622110248,4.990862583,6.109984597
AT3G06660,8.390446695,8.681494117,10.61996727
AT3G19780,-3.7567037,-1.61957641,-1.070236825
AT5G46050,5.578582899,4.661109035,6.099489767
AT1G34540,2.900877986,3.470030807,3.510392783
AT1G65390,5.128521286,4.169437781,3.439795907
AT4G08650,1.542279684,3.020184839,3.259535976
AT3G26125,6.010308065,6.208952578,4.849778578
AT5G27900,5.700400485,5.959614918,5.459607217
AT1G51915,3.839168223,3.301586537,5.360065464
AT5G39620,2.842372104,4.38070855,5.3
AT3G05170,6.799691935,6.598744633,4.969905655
AT2G43850,6.917997575,5.62075476,6.599564858
AT1G74030,8.59990758,8.539676531,8.119618769
AT2G16250,5.580061613,5.62122456,7.210130928
AT2G06150,2.598937174,1.911902304,4.3795302
AT3G55970,3.240477501,3.551725166,5.789603366
AT2G44850,6.689861371,6.59844427,4.580023105
AT1G30135,2.923558156,5.229021892,3.960273408
AT3G11380,1.723912431,4.258228624,1.960063538
AT1G12190,2.910200243,3.040985809,4.320200243
AT5G58180,4.976441844,2.671432504,4.529684233
AT2G16620,0.040631534,0.450346574,0.900340797
AT3G44840,3.309014191,2.671093632,4.090244527
AT5G11790,10.33956871,10.05888326,8.609867147
AT1G15530,6.1990604,5.589029594,4.329870998
AT2G19960,3.252310491,4.749707338,4.369580261
AT3G46390,1.179599515,0.918290237,-1.299820937
AT2G42110,5.919399272,5.529322256,4.649741995
AT2G20595,5.719676531,5.510231049,5.809532126
AT4G11220,10.16104742,10.84107053,12.23007509
AT1G79890,6.16009242,6.218844755,4.719832489
AT2G14560,7.470261856,7.638136204,5.220167511
AT3G51970,5.839137417,5.278790843,3.709959566
AT3G52460,2.593327106,4.750354275,5.209867147
AT3G54310,4.387443057,2.7304698,3.339670755
AT1G62763,6.580277259,6.761393996,8.570034657
AT3G55130,9.31995379,9.289037296,8.039782429
AT5G50010,5.948875561,5.219553305,4.639728517
AT5G40645,0.849337659,0.419730443,0.070498681
AT1G68090,1.613742995,4.039938387,3.959763175
AT1G36830,1.36240291,2.918089994,0.440015403
AT2G33735,7.141047422,7.821155245,9.320034657
AT1G22990,4.410723954,4.881340085,6.619996149
AT5G46660,4.921201455,5.697920558,3.000369679
AT4G36490,5.229892177,5.160747059,6.130288811
AT2G38510,2.272079442,3.621001213,4.919896028
AT2G36200,7.539537902,7.239599515,6.719663053
AT1G58450,4.74679612,2.671894602,5.129967268
AT2G29740,4.881432504,5.810500606,6.459491692
AT4G27790,3.323049848,5.299260643,4.340309991
AT3G14980,7.539892177,7.468190116,5.120394709
AT2G03110,2.103881624,4.619314554,3.730136704
AT3G43560,4.740723954,5.208074591,2.710435142
AT3G12070,5.989676531,5.77882165,4.249884475
AT1G75940,1.551278471,2.37962262,1.890431292
AT1G13040,4.249738144,4.078844755,2.580537189
AT1G01190,2.582125651,3.959476289,3.280383156
AT3G51680,3.169938387,3.13155573,5.149994224
AT3G53240,7.140169436,7.249091207,6.069753548
AT5G64720,3.15759709,1.601786779,3.919564858
AT5G43520,6.045779504,3.311447907,5.189957641
AT4G04180,5.751632747,6.810154033,7.010292662
AT5G28670,2.698998787,2.051155245,3.550221422
AT3G63060,3.689861371,3.601008914,4.91021372
AT4G38580,7.650693147,8.100816373,9.160202168
AT4G16020,1.53009242,1.591471012,3.500015403
AT1G76210,0.381093632,1.091471012,2.99959759
AT5G20230,6.80004621,6.831509521,8.790001925
AT3G24400,5.54581031,2.831363189,4.599874848
AT3G51200,4.23661128,2.041124439,3.500217571
AT3G63380,5.110215646,5.248136204,2.830406261
AT5G64790,5.660323469,5.870223347,6.159516722
AT5G59070,2.313080654,4.309268345,3.360300364
AT5G66640,5.590816373,6.119553305,5.539612993
AT3G19390,5.058182414,3.879514797,3.250487128
AT2G32280,6.769445482,6.409314554,5.519747771
AT3G56870,6.769553305,6.479122014,5.339795907
AT2G40150,8.308582899,7.38924524,6.409863296
AT4G00280,4.707843542,3.31197932,5.879589888
AT5G46300,0.260138629,0.350808672,1.400250303
AT1G14840,8.81004621,8.83919903,7.799734294
AT2G20970,1.902433717,3.480277259,3.839557156
AT1G51805,10.85935306,10.43895258,9.079874848
AT5G52680,1.011817586,2.190508308,2.850165585
AT5G48010,2.732603153,4.420115525,4.569574485
AT5G65205,7.809491692,7.4790604,6.259822862
AT4G19680,3.502911218,5.389406974,4.619657277
AT2G02580,5.036272409,2.621802183,4.959784354
AT1G02810,3.582017828,4.890970406,6.149922984
AT5G45960,5.810400485,6.069691935,5.66960144
AT1G21120,1.210662341,1.641663553,3.799728517
ATMG01100,6.360492905,6.680238751,6.990365828
AT1G26420,0.141940812,1.401109035,2.839838266
AT2G06320,2.388829351,1.628929473,0.239955716
AT2G13750,2.499430079,2.131971619,4.689651501
AT1G56670,6.51919903,5.999707338,5.61966883
AT1G02190,4.66835185,3.600115525,3.750446695
AT1G53350,6.820030807,6.838159309,4.450240676
AT5G03250,3.081247665,3.891455609,5.779672681
AT5G50740,8.940169436,9.048890965,7.609820937
AT3G10170,6.369383869,5.969715039,5.599653426
AT3G53070,4.80169436,5.897966768,3.26039856
AT3G60560,3.966595877,1.761432504,3.619676531
AT1G02300,7.81009242,7.870292662,8.25037738
AT2G39300,5.929322256,5.488875561,4.029911431
AT3G45280,3.630061613,3.671486416,5.600003851
AT1G32040,4.216903943,2.211671255,4.379638023
AT1G65980,11.75069315,12.20106283,13.58010975
AT5G44120,3.527520073,1.92211795,4.669776653
AT3G12850,3.673650575,6.039799757,5.780030807
AT2G11110,1.658459673,0.66127077,2.310200243
AT5G28010,4.38249533,5.999445482,5.279636098
AT5G05490,4.956241602,2.521216858,4.100148256
AT1G11720,9.570154033,9.669730443,9.319607217
AT1G23180,9.020677744,9.461301576,11.1500077
AT3G24510,2.258382657,1.210554518,1.930375455
AT1G77500,6.610077016,6.658998787,5.359795907
AT3G44960,5.390600728,5.778475076,3.799946089
AT3G19680,9.877196605,8.060808672,9.110308065
AT5G42955,4.697319831,2.959460886,2.26002118
AT1G59590,4.931340085,5.801070527,7.189520573
AT1G10990,6.819892177,6.748652214,4.999940312
AT1G75550,3.14240291,4.700354275,5.160119375
AT3G55160,7.040446695,7.329360764,6.499674606
AT3G25880,5.279476289,4.939584112,4.399680382
AT2G34110,2.678860158,1.941209157,3.510202168
AT1G47680,-0.77581031,1.939122014,0.799913357
AT1G62670,2.613650575,4.978644512,3.219878699
AT4G22740,9.620908793,10.21117835,11.74002888
AT3G10660,5.290138629,5.378421165,3.330023105
AT4G37840,2.6409396,3.250523711,3.930256079
AT5G57220,4.698105398,3.469029594,2.210055837
AT4G11920,6.519861371,6.428513584,4.500011552
AT3G07600,5.138921771,4.439014191,3.159913357
AT1G75200,5.3232963,7.45995379,7.40007124
AT2G34800,0.534112673,3.198528988,1.29007124
AT4G14130,6.660462098,6.960693147,7.860250303
AT1G28480,3.683234687,5.780346574,6.229867147
AT5G34800,6.039414676,5.660215646,5.939561007
AT3G21000,4.627704913,3.141856094,5.549586037
AT1G04030,5.719476289,5.37868302,3.669982671
AT1G33600,10.19929145,9.738459673,7.740415888
AT5G47120,10.79050831,11.12135549,12.88
AT2G47920,6.176950152,4.200200243,4.459826713
AT1G10370,11.20956871,10.92966883,10.49965728
AT1G47210,8.419938387,8.379322256,7.499716965
AT1G70650,4.188043785,2.920569921,3.659605291
AT1G70840,4.946364828,2.591078229,3.990186765
AT4G29260,8.709922984,8.659507095,8.019672681
AT2G18230,10.82889096,10.10959181,9.579732368
AT3G19530,2.26325009,4.368297939,2.159973044
AT3G09070,3.662372104,5.20042359,5.75009242
AT5G35970,12.20984597,12.10977665,11.81961877
AT4G36460,3.898059188,2.642102546,5.369726592
AT1G22650,7.859661128,7.638490479,5.680061613
AT1G35570,3.203773801,5.649768951,5.349967268
AT5G01440,4.455933537,1.820623832,2.630009627
AT1G47280,5.208521286,4.2490604,3.029961492
AT5G57560,11.20690394,9.201370891,10.98015403
AT1G13370,4.329491692,3.99910661,2.839819012
AT5G48750,3.262587749,4.938428866,2.900412037
AT1G10780,7.019876774,6.938590601,5.109978821
AT2G30750,2.092418314,3.660877986,4.799732368
AT1G48290,5.476318618,3.09169436,5.289776653
AT5G43200,4.210554518,4.569715039,4.19960144
AT5G58110,10.67015403,10.77115525,12.27012323
AT4G38680,7.551447907,8.491162947,9.999924909
AT3G46680,2.544020254,5.148513584,3.220123226
AT3G42500,4.759260643,4.280539114,4.979528275
AT3G01250,3.876041359,1.311494117,3.249990373
AT3G16740,6.490107823,6.560562219,7.29030614
AT2G27440,3.200246452,3.360608429,4.150284961
AT2G02380,5.20755088,3.619946089,3.549801683
AT3G50130,4.038829351,3.27877544,1.690454396
AT3G42950,6.589815161,6.469522499,5.849678457
AT4G07540,2.967011765,1.029807459,0.780358126
AT3G26614,6.358505883,5.388960279,4.040015403
AT3G21850,1.696734507,-0.420315767,-0.829828639
AT3G29420,3.312341297,4.830100121,4.959570634
AT5G09240,8.540015403,8.549784354,8.269611067
AT5G66090,9.859830564,9.750839478,10.8402503
AT2G01460,6.530677744,6.968074591,4.47021372
AT4G08090,2.59169436,3.691232262,5.289732368
AT5G35510,1.469276046,0.998844755,-0.500055837
AT1G13210,7.380107823,7.448890965,6.009838266
AT5G57910,6.450138629,6.541101334,7.97014248
AT5G49050,3.378998787,2.731771376,5.02995379
AT1G04520,8.719460886,8.369430079,7.629728517
AT2G44130,9.390215646,9.53174057,11.7896515
AT4G01340,3.558552093,2.621363189,4.390155958
AT4G01950,9.787212008,7.979368466,7.160273408
AT3G01290,8.301355488,9.179691935,8.779591813
AT2G46980,4.278321044,3.189699636,2.799768951
AT4G16260,3.143311703,5.28966883,4.859686158
AT5G51810,6.606318618,4.220931898,5.430198317
AT3G47680,6.241170649,7.000061613,7.080340797
AT3G06360,3.888783142,3.098944876,1.730477501
AT4G16090,5.490770164,5.98962262,5.499614918
AT2G25950,8.230323469,8.440985809,9.72016366
AT5G02890,9.259214433,8.748490479,6.790171361
AT5G53320,5.496503458,3.230077016,3.330267632
AT3G32050,3.12244912,4.710839478,5.799792056
AT1G04470,4.437658703,2.92075476,3.89962262
AT5G22750,2.573619769,4.919869072,4.749767026
AT1G66460,5.038521286,4.078690722,2.380246452
AT4G12080,2.97325009,5.080277259,5.439751622
AT1G30080,3.462433717,5.040646937,5.879967268
AT1G66930,3.177566283,1.602033232,4.239686158
AT5G41380,3.101971619,4.380315767,4.790186765
AT2G30830,4.04169436,5.138844755,3.639774727
AT5G06610,6.300477501,6.60915282,5.509736219
AT2G35730,4.117150395,2.270978108,3.539653426
AT5G48030,9.309768951,9.160908793,10.34023105
AT3G46800,2.300385082,2.551686658,4.739743921
AT3G06390,2.420831777,2.961340085,4.699940312
AT5G46270,8.019784354,7.87825943,5.620315767
AT1G35910,2.169075804,1.569768951,1.270475576
AT1G70930,5.776210795,3.321401698,5.139788205
AT5G18040,8.320770164,8.821332383,10.54995572
AT4G08300,8.629645725,8.399237538,7.409770876
AT5G43510,4.329676531,4.118413463,2.060431292
AT1G61410,1.773173074,3.830346574,4.279853669
AT5G22880,9.890184839,10.00896798,8.66981131
AT3G09660,6.959738144,6.78962262,6.299664979
AT4G10955,6.979845967,6.879006489,5.589826713
AT4G16270,3.342849605,5.190015403,5.210132853
AT4G08950,11.48702717,9.561062826,10.94023105
AT3G05930,5.666226199,3.221332383,4.950082793
AT1G08080,5.308798545,4.530107823,4.669630322
AT2G05950,0.94089339,1.519961492,1.470379306
AT3G01990,7.489368466,7.079468587,6.389730443
AT1G31370,4.477520073,2.869283748,1.940344648
AT5G23240,3.39254154,5.039707338,4.660265706
AT5G08480,4.178644512,3.300107823,3.440433217
AT1G61750,4.578937174,3.889314554,3.000498681
AT1G51940,8.969337659,8.539676531,8.120481352
AT3G17340,5.18249533,6.799684233,6.389620694
AT3G17610,9.249353063,8.829653426,8.379686158
AT1G03010,5.066041359,2.501085931,3.909867147
AT1G16760,4.500816373,5.028736932,3.389847893
AT1G08130,8.679815161,8.559707338,8.179643799
AT2G24560,5.057057975,3.151779078,5.459988448
AT4G04170,5.538706125,4.700685446,5.589549454
AT3G30200,2.472079442,3.818921771,2.420431292
AT1G65670,4.596241602,2.161409399,3.98979013
AT5G34770,4.707088782,2.820223347,3.110356201
AT3G15240,3.822479927,5.427989873,2.820302289
AT5G64210,3.481155245,4.230623832,5.039507095
AT2G25780,4.557920558,3.210123226,3.370415888
AT1G03890,4.568167011,3.379753548,3.060454396
AT5G14770,3.962818799,5.789892177,5.650171361
AT2G02760,10.95078557,11.46097041,12.72011167
AT1G11990,1.753496542,4.019768951,3.720051986
AT3G63460,6.843619769,9.18990758,9.069913357
AT2G06110,1.38835185,0.320623832,1.130344648
AT4G26540,6.088028381,4.810223347,5.100406261
AT2G07430,2.001478714,2.95962262,2.469611067
AT1G66570,2.150215646,2.291286173,3.960050061
AT2G39520,3.126811523,1.061625045,3.169686158
AT1G10330,6.710523711,7.049044997,5.809770876
AT3G09460,8.401755973,9.540492905,10.18015211
AT1G17050,10.42044669,10.70939157,9.919684233
AT1G11580,9.729784354,9.589322256,8.709741995
AT3G30750,0.192649363,1.908097696,-0.559666904
AT4G03620,0.96995379,0.941532625,2.929532126
AT4G00460,6.128521286,5.169453184,4.459828639
AT3G31403,3.67684233,1.631109035,3.069691935
AT2G40170,1.252510733,2.879845967,2.680231049
AT1G79380,10.09966113,9.879129715,8.749809385
AT4G07710,3.709815161,3.590924196,4.790215646
AT3G11480,2.560415888,2.831085931,4.240107823
AT4G33970,5.029922984,4.979029594,3.719819012
AT5G28170,5.169322256,4.730593026,5.4995302
AT5G26070,3.171340085,4.038629109,2.259863296
AT3G28560,1.7623567,3.290824075,4.35983634
AT3G28580,2.528105398,1.299537902,0.699859445
AT3G55670,1.129137417,0.570492905,1.210356201
AT4G40095,3.851725166,4.970600728,5.75011745
AT1G04200,8.08995379,8.059591813,7.529664979
AT1G26560,11.11895258,10.43943778,9.709784354
AT1G33480,6.61009242,6.669830564,6.449609142
AT1G16130,5.368598302,4.459391571,3.669840191
AT1G70240,6.989168223,6.449383869,5.649778578
AT2G14750,10.97926064,10.49911431,9.349855594
AT1G17430,7.900277259,8.079083505,6.889776653
AT3G27330,6.658367253,5.599946089,5.529711189
AT1G28650,5.357489267,3.72962262,3.240394709
AT1G47400,7.749137417,7.19,7.189632247
AT3G42360,5.550231049,5.700146331,5.889553305
AT4G15700,6.139522499,5.831786779,8.149849818
AT1G14420,3.921940812,5.177966768,2.540284961
AT3G25060,2.789876774,2.709838266,2.499618769
AT1G06550,9.788721529,8.959360764,8.12983634
AT5G56750,8.050246452,8.210924196,9.410179063
AT5G13930,12.58878314,11.79934536,10.94983441
AT5G57780,9.840323469,10.04819012,7.700360051
AT5G16230,6.199383869,5.799561007,5.229713114
AT4G29520,8.049984597,8.041401698,9.860019254
AT5G10660,1.861247665,2.670223347,2.960284961
ATMG01330,4.38679612,2.309730443,1.960217571
AT5G51320,-1.39924524,-0.910631534,-1.729532126
AT1G47370,4.297874349,2.920315767,3.329686158
AT1G49110,5.043173074,7.10009242,7.220005776
AT5G45120,5.53684233,3.489691935,3.090148256
AT5G37550,6.948983384,6.290192541,6.539609142
AT4G39320,5.539938387,5.499252941,4.529753548
AT3G46400,4.048136204,2.841832989,5.219593739
AT2G34650,6.08910661,5.508513584,3.580254154
AT3G62410,13.26932226,12.82958411,12.28971311
AT1G34240,0.060631534,0.471162947,1.979514797
AT2G02300,3.319614918,3.069068102,1.859838266
AT1G21870,5.529969193,5.509776653,5.219628396
AT5G43580,2.919799757,2.790531413,3.479522499
AT1G50240,8.079507095,7.759568708,7.199703487
AT3G09150,8.799537902,8.499553305,7.919705412
AT3G55580,5.741093632,6.451293875,8.129591813
AT4G26740,4.781032019,5.449607217,4.939624545
AT5G40410,4.998844755,4.249830564,4.029695785
AT5G55520,6.850061613,6.889584112,6.349664979
AT4G39650,3.232079442,4.57966883,4.150319618
AT4G03670,4.23919903,3.719838266,3.509664979
AT4G12830,10.88939927,10.49993839,10.41963032
AT2G39710,6.029768951,5.878490479,3.920078942
AT2G18930,2.639168223,2.098498181,0.150304215
AT4G12550,2.630985809,3.271309278,4.969899879
AT2G12170,1.722834202,3.558667617,1.829849818
AT1G23790,6.839892177,6.769260643,5.809757398
AT1G01200,5.696395635,3.360354275,3.819957641
AT3G28510,2.937658703,1.419183627,0.360292662
AT1G27470,4.44674991,2.339899879,2.210267632
AT4G04760,6.738752335,5.930415888,6.469591813
AT5G12150,11.72972274,11.54966883,11.1196669
AT4G32650,5.789922984,5.738421165,3.690100121
AT2G47270,2.921494117,3.891247665,5.509745846
AT3G13470,12.57058532,12.95121686,14.5300231
AT1G57820,8.530554518,8.890785567,9.910190615
AT3G50190,0.662572346,2.330700849,3.239788205
AT3G04370,6.246734507,4.131609642,6.219715039
AT5G45570,1.05684233,-0.988297939,1.219986522
AT4G04070,4.048459673,3.051686658,5.240007702
AT1G14100,4.581802183,5.748613706,3.949861371
AT4G24780,11.66070855,12.11895258,10.75979591
AT3G27990,2.82240291,4.38075476,5.35985752
AT3G24280,0.803265493,2.919044997,1.680261856
AT2G35560,4.916719103,2.790485203,3.42028111
AT1G50720,4.496472651,2.210978108,3.480180988
AT1G68340,4.737289024,2.98193311,5.489859445
AT5G25620,3.000569921,3.371332383,5.099965343
AT3G29080,2.830554518,3.191355488,4.949547529
AT3G18180,3.828336447,2.750269557,3.100396634
AT2G31955,4.95674991,2.851802183,5.189770876
AT2G25160,3.902680169,5.639892177,5.499630322
AT2G02120,2.193434929,4.418813948,2.879855594
AT3G23680,4.431263068,5.249776653,4.959595664
AT4G22330,7.143049848,9.119884475,8.970111674
AT4G36170,0.540462098,0.841340085,2.579976895
AT5G32510,3.443727592,5.859568708,5.300013478
AT3G10610,10.86958411,10.59969193,10.19967268
AT5G45240,2.773897027,5.299399272,4.519892177
AT1G49710,8.500323469,8.711239963,10.32004428
AT1G64110,3.313404123,5.519252941,4.549767026
AT4G26600,7.209568708,6.930593026,7.700309991
AT2G27740,6.488475076,5.500385082,5.999620694
AT5G35290,2.543311703,4.688220922,2.380103972
AT2G47730,12.20177138,13.35086258,14.46998267
AT1G59660,3.29924524,2.811432504,4.670067389
AT1G01480,3.649861371,3.560269557,3.910365828
AT4G28280,4.671340085,5.538251729,3.270429366
AT2G07510,3.41315767,5.458143906,3.050182914
AT1G67920,4.999969193,4.980747059,5.950246452
AT5G20410,6.770585324,7.149406974,6.379684233
AT1G37010,1.153635172,3.508582899,1.669963417
AT2G26080,13.60941468,13.22968423,12.81968808
AT1G04530,11.53961492,11.28959952,10.76969386
AT1G42580,3.837427654,2.17160194,4.249624545
AT4G27230,9.432033232,10.748606,8.939865221
AT4G07400,5.838074591,4.589075804,3.390100121
AT3G23450,3.799399272,3.411447907,5.29004621
AT3G13170,4.648321044,3.55886786,2.090204093
AT5G38040,4.209584112,3.938536689,2.040094345
AT1G09220,3.410816373,3.938105398,1.480261856
AT2G25600,4.881016616,5.538975683,4.209778578
AT3G06560,4.038475076,3.050839478,4.139562932
AT3G10300,5.343126864,7.369969193,7.330055837
AT3G57710,7.369969193,7.348421165,5.300103972
AT5G04450,5.897242815,4.109738144,3.770348499
AT4G28703,3.889815161,3.771301576,5.460069315
AT3G60780,0.823219284,2.909075804,1.710258005
AT2G05610,2.382372104,3.919853669,3.7302349
AT2G23060,5.556826926,3.500877986,4.640231049
AT4G26420,5.740277259,5.919083505,4.729788205
AT5G35820,1.279044997,0.661786779,2.979892177
AT2G01890,9.468428866,8.449591813,7.91981131
AT2G47800,8.389645725,8.15962262,7.669688084
AT2G33670,6.206950152,4.22990758,4.110308065
AT4G16660,8.800169436,8.910739357,9.870231049
AT5G58070,12.16070855,12.62124766,14.23997882
AT3G57380,2.492649363,4.210308065,4.609639949
AT2G18510,8.830277259,9.011109035,10.4500982
AT2G16610,3.577057975,1.671755973,3.949701562
AT1G26860,-0.612556943,-2.268120801,0.169897953
AT2G27620,3.496210795,1.040446695,1.620113599
AT3G57540,5.669137417,5.109638023,4.639724667
AT5G46770,1.570723954,2.041509521,3.999726592
AT1G62180,12.82853669,11.87877544,10.2902272
AT1G34842,4.78835185,3.71910661,2.560015403
AT5G54080,9.230354275,9.460184839,9.70035235
AT3G09270,5.939938387,5.900084718,6.009584112
AT2G20200,6.538629109,5.651571134,7.690040434
AT3G20780,7.110138629,7.199784354,6.919628396
AT2G44590,3.313789205,5.769114312,4.619872923
AT1G23760,4.28164815,5.351078229,6.749859445
AT1G01390,7.759014191,7.119091207,5.939911431
AT5G18350,6.257627896,4.719638023,4.249926834
AT1G32880,3.170030807,3.188837053,1.680490979
AT2G07740,1.979306853,1.531794481,3.859840191
