GeneID,60mins,240mins,480mins,720mins,1440mins,2160mins,3600mins
AT3G43575,0,0,0,0.005,0,0.005,0
AT3G43580,0.698,0.627,0.504,0.379,0.51,0.664,0.814
AT3G43583,0.075,0.074,0,0,0,0.072,0
AT3G43586,0.044,0.024,0,0,0.014,0.027,0.03
AT3G43590,7.862,6.215,6.455,6.154,6.066,6.066,6.29
AT3G43600,15.415,9.826,8.87,7.574,6.139,6.361,6.853
AT3G43610,16.659,13.369,12.473,10.547,7.947,6.843,5.238
AT3G43620,0,0,0,0,0,0,0
AT3G43622,0,0,0,0,0,0,0.007
AT3G43625,0.004,0,0,0,0,0,0.008
AT3G43630,0,0,0,0,0,0,0
AT3G43635,0,0,0,0,0,0,0
AT3G43640,0,0,0,0,0,0,0
AT3G43650,0,0,0,0,0,0,0
AT3G43652,0,0,0,0,0,0,0
AT3G43654,0,0,0,0,0,0,0.006
AT3G43645,0,0,0,0,0,0,0
AT3G43657,0,0,0,0,0,0,0
AT3G43660,0,0,0,0,0,0,0
AT3G43670,31.175,31.813,35.419,31.743,29.888,30.684,32.245
AT3G06645,0,0,0.077,0,0,0,0
AT3G43675,0,0,0,0,0,0,0
AT3G43680,0,0,0,0,0,0,0
AT3G43681,0,0,0,0,0,0,0
AT3G43682,0,0,0,0,0,0,0
AT3G43684,0,0,0,0,0,0,0
AT3G43686,0,0.006,0,0,0,0,0
AT3G43688,0,0,0,0,0,0,0
AT3G43690,8.585,8.607,7.658,9.586,11.207,10.512,9.775
AT3G43700,5.027,5.915,6.399,6.123,5.786,5.991,5.964
AT3G43710,0.04,0,0,0.039,0,0,0
AT3G43715,0.712,0.528,1.249,0.768,0.119,0.096,0
AT3G06655,0.984,0.76,1.22,0.77,0.076,0,0
AT3G43720,236.822,166.744,133.942,105.248,65.059,60.474,58.275
AT3G43723,0,0,0,0,0.005,0,0
AT3G43726,0,0,0,0,0,0,0
AT3G43730,0.008,0,0,0,0,0.008,0.018
AT3G43740,17.217,15.64,14.021,14.4,16.478,17.219,19.94
AT3G43750,0,0,0,0,0,0,0
AT3G43760,0,0,0,0,0,0,0
AT3G43770,0,0,0,0,0,0,0
AT3G43780,0,0,0,0,0,0,0
AT3G43790,1.582,1.278,1.51,1.34,1.648,2.127,1.806
AT3G43800,38.67,21.291,20.477,20.227,24.341,24.698,21.159
AT3G43810,44.228,34.529,29.905,29.062,20.598,18.854,17.468
AT3G43820,0,0,0,0,0,0,0
AT3G43825,0,0,0,0,0,0,0
AT3G43826,0,0,0,0,0,0,0
AT3G43828,0,0,0,0,0,0,0
AT3G43830,0,0,0,0,0,0,0
AT3G06675,0,0,0,0,0,0,0
AT3G43832,0,0,0,0,0,0,0
AT3G43833,0,0,0,0,0,0,0
AT3G43837,0,0,0,0,0,0,0
AT3G43835,0,0,0,0,0,0,0
AT3G43840,1.043,1.126,1.276,1.245,0.858,0.432,0.248
AT3G06685,0.227,0.047,0.052,0.207,0.221,0,0.155
AT3G43850,14.797,16.157,19.62,20.232,20.434,20.913,20.458
AT3G43860,0,0.01,0,0.009,0,0,0
AT3G43862,0,0,0.024,0.026,0.026,0,0
AT3G43863,0,0,0.057,0.03,0.03,0.032,0
AT3G43864,0,0,0,0,0,0,0
AT3G43867,0,0,0,0,0,0,0
AT3G43870,0,0,0,0,0,0,0
AT3G43880,0,0,0,0,0,0,0
AT3G43890,0.124,0.075,0.046,0.082,0.028,0.03,0.009
AT3G06695,0,0,0,0,0,0,0
AT3G43910,0,0,0,0,0,0,0
AT3G43920,1.754,1.479,1.344,1.348,1.416,1.196,1.172
AT3G43930,0.064,0,0.058,0.046,0.132,0.083,0.267
AT3G43940,0,0,0,0,0,0,0
AT3G43950,0,0,0,0,0,0,0
AT3G43955,7.066,7.232,6.684,6.291,5.002,5.095,5.462
AT3G43960,14.354,9.678,8.09,8.125,5.628,4.902,3.625
AT3G43970,0,0.04,0,0.133,0.092,0,0.056
AT3G43980,25.009,15.136,14.875,11.946,7.451,8.55,6.945
AT3G43990,0,0,0,0,0,0,0
AT3G44000,0,0,0,0,0,0,0
AT3G44005,0,0,0,0,0,0,0
AT3G44006,0.296,0.551,0.916,0.795,0.664,0.98,0.983
AT3G44010,107.692,67.644,68.964,62.983,55.766,54.965,51.897
AT3G44020,17.552,13.944,12.548,8.642,4.168,3.087,2.335
AT3G44030,0,0,0,0,0,0,0
AT3G44035,0,0,0,0,0,0,0
AT3G44042,0.026,0.039,0.022,0,0.024,0,0.07
AT3G44045,0,0,0,0,0,0,0
AT3G44050,2.53,1.416,1.082,1.1,0.829,0.848,0.569
AT3G44060,0,0,0,0,0,0,0
AT3G44070,0,0,0,0,0,0,0.017
AT3G06715,0,0,0,0,0,0,0
AT3G44080,0,0,0,0,0,0,0
AT3G06725,0,0,0,0,0,0,0
AT3G44090,0,0,0,0,0,0,0
AT3G06735,0,0,0,0,0,0,0
AT3G44093,0,0,0,0,0,0,0
AT3G44096,0.006,0,0,0,0.012,0,0.02
AT3G44100,65.204,58.365,73.338,81.095,84.731,87.147,85.127
AT3G44110,164.516,111.831,120.296,131.081,160.361,179.858,201.804
AT3G06745,0.112,0,0,0,0,0,0
AT3G44115,0,0,0,0,0,0,0
AT3G44117,0,0,0,0,0,0,0
AT3G44120,0.081,0.058,0.045,0.031,0.108,0.128,0.219
AT3G44130,0,0,0,0,0,0,0
AT3G44140,0,0,0,0,0,0,0
AT3G44150,15.291,11.226,10.626,10.787,13.687,12.598,11.918
AT3G44160,11.785,9.046,9.013,7.229,5.034,5.192,5.032
AT3G44170,0,0,0,0,0,0,0
AT3G44175,0,0,0,0,0,0,0
AT3G44180,0,0,0,0,0.038,0,0
AT3G44190,34.216,24.499,19.886,21.119,16.216,16.406,13.175
AT3G44200,21.029,17.779,15.683,16.046,15.289,14.755,13.572
AT3G44205,1.252,1.516,1.496,1.732,2.202,2.381,2.077
AT3G44210,0,0,0,0,0,0,0
AT3G44212,0,0,0,0,0,0,0
AT3G44215,0.006,0.005,0.01,0.025,0.014,0.044,0.031
AT3G44220,4.591,4.633,4.101,4.027,2.784,2.514,1.654
AT3G44230,0,0,0,0,0,0,0
AT3G44235,0,0,0,0,0,0,0
AT3G44240,0,0,0,0,0,0,0
AT3G44245,0,0,0,0,0,0,0
AT3G44250,0,0,0,0,0,0,0
AT3G44260,7.023,3.724,4.325,5.457,7.926,10.285,13.665
AT3G44261,0,0,0,0,0,0,0
AT3G44265,0,0,0,0,0.098,0.022,0.024
AT3G44262,0,0,0,0,0,0,0
AT3G44264,0,0,0,0,0,0,0
AT3G44267,0,0,0,0,0,0,0
AT3G44270,0,0,0,0,0,0,0
AT3G44274,0,0,0,0,0,0,0
AT3G44280,11.189,14.581,13.886,12.938,15.941,15.884,15.441
AT3G06755,3.788,2.924,5.428,5.388,6.627,7.202,11.139
AT3G44290,1.022,3.909,4.046,5.432,6.053,7.232,7.996
AT3G06765,0,0.08,0,0,0.078,0.078,0.322
AT3G44300,5.478,21.203,57.59,83.65,187.341,118.875,177.679
AT3G44310,347.898,252.57,326.021,348.607,428.753,464.555,494.732
AT3G44320,35.181,13.316,14.938,13.994,15.198,12.607,11.075
AT3G44325,0,0,0,0.006,0.006,0,0.006
AT3G44326,3.28,1.895,1.19,0.954,0.856,0.594,0.67
AT3G44330,46.347,35.605,37.478,33.097,29.842,26.763,26.156
AT3G44340,32.408,33.293,29.706,27.133,25.288,25.422,25.837
AT3G06775,0,0,0,0,0,0,0
AT3G44350,0,0,0,0,0,0,0
AT3G06785,0,0,0,0,0,0,0
AT3G44370,5.131,4.336,4.894,5.131,6.062,6.153,6.604
AT3G44380,5.796,4.399,4.767,4.218,4.558,3.667,3.759
AT3G06795,0,0,0,0,0,0,0
AT3G44390,0,0,0,0,0,0,0
AT3G44400,1.391,1.066,0.959,0.844,0.712,0.864,0.905
AT3G44405,0,0,0,0,0.03,0.032,0.027
AT3G06805,0,0,0,0,0,0,0
AT3G44410,0.71,0.952,0.558,0.704,0.669,0.589,0.643
AT3G44420,3.268,3.218,2.868,3.183,2.357,1.7,1.345
AT3G06815,0.177,0.068,0.076,0.3,0.158,0.174,0.15
AT3G44425,0,0,0,0,0,0,0
AT3G44428,0,0,0,0,0,0,0
AT3G44430,11.058,7.947,8.473,7.95,12.061,14.42,19.913
AT3G44435,0,0,0,0,0,0,0
AT3G44440,0.136,0.114,0.118,0.171,0.31,0.186,0.482
AT3G06835,0,0.08,0,0,0.048,0.097,0.156
AT3G44450,0.252,0.069,0.074,0.054,0.038,0.082,0.041
AT3G44460,0.013,0,0,0,0,0.012,0
AT3G44470,0,0,0,0,0,0,0
AT3G44480,10.568,7.214,7.765,7.481,6.916,7.333,7.713
AT3G44485,0,0,0,0,0,0,0
AT3G44490,0,0,0,0,0,0,0
AT3G44500,0,0,0,0,0,0,0
AT3G44510,2.364,1.955,1.8,1.342,1.461,0.892,0.588
AT3G44516,0,0,0,0,0,0,0
AT3G44530,3.832,4.015,4.447,4.122,3.853,3.923,3.931
AT3G06845,0,0,0,0,0,0,0
AT3G44540,0.407,3.652,0.99,1.361,0.692,1.578,1.026
AT3G06855,0,0,0,0,0,0,0
AT3G44550,0.048,4.383,1.565,1.6,0.307,0.689,0.814
AT3G44555,0,0.032,0.036,0,0,0,0
AT3G44560,0,0,0,0,0,0.011,0
AT3G44570,0.362,0.258,0.397,0.224,0.604,0.576,0.497
AT3G44580,0.164,0.288,0.356,0.366,0.65,0.4,0.51
AT3G44590,22.87,11.128,12.043,10.833,5.872,6.702,5.46
AT3G44600,12.992,9.387,10.817,11.366,12.046,11.816,10.722
AT3G44605,0,0,0,0,0,0,0
AT3G44610,11.254,11.633,11.544,12.817,15.341,14.382,12.632
AT3G44620,27.339,22.582,22.832,18.602,14.532,11.492,9.726
AT3G44630,10.329,6.556,6.202,5.584,4.201,3.708,4.503
AT3G44635,0,0,0,0,0,0,0
AT3G44640,0.084,0.02,0.019,0.018,0,0.02,0.024
AT3G44650,0,0,0,0.018,0,0,0
AT3G44660,0,0,0,0,0,0,0
AT3G44665,0,0,0,0,0,0,0
AT3G44670,9.178,6.53,7.13,8.065,8.427,8.133,8.885
AT3G44680,8.953,8.279,9.392,8.979,11.728,11.117,11.823
AT3G44690,0.931,1.026,0.808,1.171,1.147,1.024,1.145
AT3G44695,0.236,0.181,0.081,0.213,0.144,0.031,0.154
AT3G44700,0.428,0.445,0.214,0.186,0.223,0.229,0.307
AT3G44703,0.035,0.073,0.096,0.055,0.112,0.13,0.074
AT3G44704,0,0,0,0,0,0,0
AT3G44705,0.054,0.02,0,0.004,0,0.01,0.004
AT3G44710,0.093,0.07,0.074,0.06,0.012,0,0
AT3G44713,0.783,1.051,0.584,0.744,0.621,0.558,0.472
AT3G44716,1.44,1.476,1.122,0.97,0.574,0.332,0.146
AT3G44717,0.213,0.054,0.252,0.195,0.762,0.592,0.925
AT3G44718,0,0,0,0,0,0,0
AT3G44720,9.857,7.544,6.798,6.808,7.231,6.624,6.395
AT3G44730,1.515,2.278,1.587,1.458,1.34,1.362,1.063
AT3G44735,36.971,41.18,29.323,28.93,28.554,33.431,33.154
AT3G44740,2.235,1.574,1.621,1.748,1.716,1.685,1.357
AT3G44750,13.061,5.845,5.07,4.723,5.164,5.098,5.405
AT3G44753,0.313,0.476,0.42,0.426,0.357,0.458,0.425
AT3G44755,0,0,0,0,0,0,0
AT3G44757,0,0,0,0,0,0,0
AT3G06905,0,0,0,0,0,0,0
AT3G44760,0,0,0.02,0,0,0,0
AT3G06915,0,0,0,0,0,0,0
AT3G44763,0.094,0,0,0,0.094,0,0
AT3G06925,0,0,0,0,0.062,0,0
AT3G44766,0.104,0.16,0,0.176,0.096,0.09,0
AT3G44765,0.419,0.208,0.168,0.215,0.327,0.152,0.024
AT3G44769,0.634,0.54,0,0.466,0.198,0.303,0.358
AT3G44770,0.376,0.153,0.279,0.206,0.26,0.154,0.107
AT3G44780,0,0,0,0,0,0,0
AT3G44785,0,0,0,0,0,0.096,0
AT3G44790,0.192,0.079,0.048,0.09,0.05,0.016,0.056
AT3G44793,0,0,0,0,0,0,0
AT3G44796,0,0,0,0,0,0,0
AT3G44798,7.255,8.479,10.405,10.309,13.947,11.328,12.933
AT3G44800,0.146,0.038,0.105,0.04,0,0.066,0.02
AT3G44805,0.03,0,0,0,0,0,0
AT3G44810,0,0,0,0,0,0,0
AT3G06935,0,0,0,0,0,0,0
AT3G44820,6.345,6.864,7.193,7.175,6.968,7.748,7.994
AT3G44830,0.457,0.73,0.682,0.612,0.308,0.26,0.296
AT3G44840,0.02,0,0,0.018,0,0,0
AT3G44850,4.629,4.569,4.294,4.396,4.212,4.544,3.603
AT3G44860,0.143,0,0,0,0,0,0.026
AT3G44870,0.184,0.054,0,0,0.018,0,0.018
AT3G44880,28.831,50.942,54.347,55.71,65.47,76.65,99.567
AT3G44890,267.952,179.516,155.411,112.398,66.219,45.322,32.357
AT3G44900,0.135,0.148,0.128,0.072,0.051,0.106,0.071
AT3G44910,0,0,0,0,0,0,0
AT3G44920,0,0,0,0,0,0,0
AT3G44930,0,0,0,0,0,0,0
AT3G44935,0,0,0,0,0,0,0
AT3G44940,6.072,4.091,3.644,2.37,2.393,1.923,1.937
AT3G44950,0.218,0.206,0,0.092,0,0,0
AT3G44955,0,0,0,0,0,0,0
AT3G44960,0.99,0.55,0.804,0.881,0.346,0.258,0.271
AT3G44970,2.254,1.792,1.266,0.524,0.396,0.149,0.011
AT3G44980,0,0,0,0,0,0,0
AT3G44990,70.799,60.682,45.479,51.95,42.033,41.026,28.383
AT3G45000,0.035,0.032,0.03,0,0,0,0
AT3G45010,19.363,23.682,22.985,24.142,24.355,25.45,22.806
AT3G45020,1.822,1.944,1.762,2.072,1.945,1.898,1.308
AT3G45030,103.549,55.737,51.671,45.236,34.435,30.468,24.579
AT3G45040,14.561,18.082,17.529,19.228,20.54,21.686,25.429
AT3G45050,21.672,14.084,12.599,8.47,5.031,3.979,3.67
AT3G45060,2.654,1.252,0.63,1.083,1.28,1.413,1.801
AT3G45070,1.306,0.981,0.48,0.421,0.036,0.199,0.128
AT3G45080,0.587,0.347,0.214,0.088,0.093,0.018,0.075
AT3G45090,7.74,7.357,5.977,5.948,5.101,4.783,4.077
AT3G45093,0.12,0.051,0.114,0,0,0,0
AT3G06955,1.31,2.01,1.802,2.801,5.948,6.279,5.595
AT3G45095,0.136,0.124,0.07,0.065,0.097,0.126,0.05
AT3G45100,8.467,8.657,10.819,10.918,13.649,13.482,14.202
AT3G45110,0.05,0.05,0.188,0.044,0,0,0.106
AT3G45120,0,0,0,0.07,0.072,0.145,0.198
AT3G45130,0.13,0.09,0.116,0.1,0.217,0.268,0.883
AT3G06975,0,0,0,0,0,0,0
AT3G07045,0.053,0.041,0,0,0,0,0
AT3G45140,0.182,0.095,0.132,0.047,0.014,0.037,0.022
AT3G45150,0.685,0.252,0.259,0.329,0.439,0.099,0.139
AT3G45160,3.442,1.664,0.684,0.656,0.626,0.748,0.482
AT3G45170,0,0,0,0,0,0,0
AT3G45180,0,0,0,0,0,0,0
AT3G45190,22.634,24.652,24.19,26.636,29.808,33.127,34.4
AT3G45200,0,0,0,0,0,0,0
AT3G07075,0,0.078,0.088,0,0,0,0
AT3G45210,3.782,3.788,2.55,2.863,2.847,2.338,2.368
AT3G45220,0,0.019,0.072,0.07,0.151,0.06,0.214
AT3G45230,19.697,10.504,11.054,10.348,9.553,8.512,8.742
AT3G45240,27.002,24.727,24.284,24.014,25.209,23.766,20.916
AT3G45243,0,0,0,0,0,0,0
AT3G45245,0.064,0,0,0,0,0,0
AT3G45248,0,0,0,0,0,0,0
AT3G07085,0,0,0,0,0,0,0
AT3G45250,0,0,0,0,0,0,0
AT3G45252,0,0,0,0,0.068,0,0
AT3G45253,0,0,0,0,0,0,0
AT3G45256,0,0.02,0,0,0,0,0
AT3G45260,4.45,5.192,5.84,5.921,6.933,7.05,6.902
AT3G45270,0,0,0.01,0,0,0,0
AT3G45275,0.05,0,0,0,0,0,0
AT3G45280,0.246,0.36,0.276,0.349,0.393,0.514,0.314
AT3G45285,0,0,0,0,0,0,0
AT3G45290,7.098,17.16,22.435,40.672,78.865,84.745,82.525
AT3G07105,0,0,0,0,0.074,0,0
AT3G45300,61.79,218.277,282.93,347.051,450.299,466.014,497.404
AT3G45310,63.599,50.349,46.19,39.245,27.205,24.752,19.294
AT3G45320,0.04,0,0,0.036,0,0,0
AT3G45330,0.16,0.089,0.038,0.046,0,0.03,0.032
AT3G45340,0,0,0,0,0,0,0
AT3G45350,0,0,0,0,0,0,0
AT3G45360,0,0,0,0,0,0,0
AT3G45370,0,0,0,0,0,0,0
AT3G45380,0,0,0,0,0,0,0
AT3G45390,0.494,0.507,0.632,0.338,0.222,0.16,0.074
AT3G45400,5.026,4.447,4.093,3.516,3.183,2.542,2.282
AT3G45410,0.747,0.622,1.31,1.295,1.44,1.646,2.238
AT3G45420,0.51,0.609,0.484,0.553,0.66,0.805,0.563
AT3G07125,0,0,0,0,0,0,0
AT3G45430,2.574,1.747,1.76,1.308,0.696,0.55,0.357
AT3G45440,0.427,0.3,0.231,0.286,0.266,0.221,0.193
AT3G45443,9.986,10.145,9.473,9.069,8.096,7.036,6.061
AT3G45446,0.032,0.009,0.01,0.022,0.022,0.033,0
AT3G45450,0.024,0,0,0.022,0,0,0
AT3G07135,0,0,0,0,0,0,0
AT3G45460,0,0,0,0,0,0,0.019
AT3G45470,0,0,0,0,0,0,0
AT3G45480,0,0,0,0,0,0,0
AT3G45490,0.209,0.258,0.108,0.16,0.225,0.204,0.102
AT3G45500,0.042,0,0.036,0,0,0,0
AT3G45510,0,0,0,0,0,0,0
AT3G45520,0,0,0,0,0,0,0.005
AT3G45525,0,0,0,0,0,0,0
AT3G45530,0.841,1.057,0.968,0.952,0.908,0.563,0.522
AT3G45540,0.02,0.038,0.039,0.075,0.06,0.022,0.063
AT3G45550,0,0,0,0,0,0.008,0
AT3G45555,0,0,0,0,0,0,0
AT3G07155,0.234,0.075,0.143,0,0.229,0.227,0
AT3G45560,0,0.012,0,0,0.058,0.049,0
AT3G07165,0,0,0,0,0,0,0
AT3G45570,0,0,0,0,0,0.024,0
AT3G45577,0,0,0,0,0,0,0
AT3G45580,0,0,0,0,0,0,0
AT3G45590,1.324,1.576,1.57,2.267,2,1.827,2.346
AT3G07175,0.074,0.074,0.141,0,0.072,0.144,0
AT3G45600,76.144,73.227,62.796,60.387,46.029,43.972,39.144
AT3G07205,0.655,0.538,0.422,0.854,1.11,0.77,0.643
AT3G45610,2.115,1.746,1.932,1.914,2.799,1.902,1.885
AT3G45620,7.143,8.229,9.906,9.428,10.712,11.22,12.296
AT3G45630,18.758,17.108,17.623,16.957,17.476,16.792,18.544
AT3G45638,0.647,1.391,1.84,1.747,2.127,2.559,2.966
AT3G45640,17.404,18.729,21.238,22.761,35.209,33.976,39.365
AT3G45645,0,0,0,0,0,0,0
AT3G45650,2.687,0.838,1.05,0.758,0.86,0.676,0.948
AT3G45660,0.059,0.05,0,0.054,0.021,0.034,0.01
AT3G45670,0,0,0,0,0,0,0
AT3G07225,0,0,0,0,0,0,0
AT3G07235,0,0,0,0,0,0,0
AT3G45673,0,0,0,0,0,0,0
AT3G45680,0.334,1.7,1.253,1.238,0.282,0.332,0.179
AT3G45690,0.014,0,0,0,0,0,0
AT3G45700,15.782,12.143,8.57,5.469,3.189,1.896,1.243
AT3G07245,0,0,0,0,0,0,0
AT3G45710,3.551,1.649,1.574,1.312,0.851,0.692,0.637
AT3G45720,0,0,0.013,0.012,0,0,0
AT3G45730,18.94,26.718,29.397,43.2,61.343,58.367,59.846
AT3G45740,6.626,7.064,7.079,6.638,7.239,6.812,7.455
AT3G07265,0,0,0,0,0,0,0
AT3G45750,3.805,3.727,4.131,3.883,4.935,4.103,4.016
AT3G45755,0.028,0.026,0,0,0,0,0
AT3G45760,0.013,0,0.012,0.036,0,0.012,0.032
AT3G45770,18.16,23.887,31.275,31.791,37.184,34.451,35.488
AT3G45775,0.01,0.005,0.01,0.004,0.005,0.006,0
AT3G45780,124.842,193.255,189.767,197.502,170.669,149.526,127.538
AT3G45790,0,0,0,0.036,0.019,0.022,0.018
AT3G07275,0.294,0.322,0.45,0.084,0.096,0.092,0.088
AT3G45800,0.083,0.017,0.019,0.02,0.038,0,0.08
AT3G45810,0,0,0,0,0,0,0
AT3G45820,0.362,0,0,0.06,0,0,0
AT3G45830,5.741,6.936,6.508,7.382,8.798,9.486,10.572
AT3G45840,0.542,0.872,0.568,0.544,0.778,0.507,0.575
AT3G45850,19.155,18.82,15.573,15.687,11.806,10.09,7.525
AT3G45851,0,0,0,0,0,0,0
AT3G07295,0,0,0,0,0,0,0
AT3G45860,0,0,0.008,0,0.018,0,0.016
AT3G45870,0.893,0.68,0.867,1.027,1.054,0.79,0.574
AT3G07305,0,0,0,0,0,0,0
AT3G45880,0.654,0.606,0.506,0.673,0.546,0.529,0.622
AT3G45890,3.188,2.434,2.821,2.728,2.548,2.107,2.295
AT3G45900,9.121,9.216,9.274,8.761,8.129,7.561,7.275
AT3G45910,0,0,0,0,0,0,0
AT3G45920,0,0,0,0,0,0,0
AT3G45930,36.111,25.845,23.294,15.187,8.86,6.459,4.801
AT3G45935,0,0,0,0,0,0,0
AT3G45940,0.008,0.008,0.033,0.041,0.018,0,0
AT3G45950,0,0.032,0.016,0,0,0,0
AT3G45955,0,0,0,0,0,0,0
AT3G45960,1.192,1.024,0.944,1.898,1.447,0.885,0.84
AT3G45965,0,0,0,0,0,0,0
AT3G45970,39.1,40.311,34.687,45.822,54.365,73.99,96.935
AT3G45980,74.52,76.028,75.596,63.352,50.463,42.357,39.518
AT3G07315,0,0,0,0,0,0,0
AT3G45990,0,0,0,0,0,0,0
AT3G46000,47.936,58.86,56.047,58.57,61.488,63.492,61.631
AT3G46010,86.995,77.192,70.949,72.741,54.043,62.039,58.676
AT3G46020,3.93,1.948,2.441,1.676,2.343,2.067,2.222
AT3G46030,125.518,107.046,102.883,100.655,86.072,67.271,58.3
AT3G46040,72.715,47.49,51.356,45.948,38.98,36.15,34.17
AT3G46050,0,0,0,0,0,0,0
AT3G46060,82.809,91.797,92.042,86.207,93.366,97.186,104.965
AT3G46070,0,0.038,0,0.044,0,0,0.042
AT3G46080,0.379,0.442,0.356,0.788,0.921,0.965,1.462
AT3G46086,0,0,0,0,0,0,0
AT3G46090,0.3,0.233,0.194,0.13,0.068,0.158,0.138
AT3G46100,25.092,17.095,16.701,12.783,8.747,7.812,7.601
AT3G46110,0.318,0.196,0.212,0.359,0.686,0.637,0.684
AT3G46120,0,0,0,0,0,0,0
AT3G07325,0,0,0,0,0,0,0.068
AT3G46130,7.044,4.809,4.331,4.624,4.296,4.42,4.137
AT3G46140,0,0,0,0,0,0.02,0
AT3G46150,0.562,0.861,0.853,0.934,0.477,0.893,0.512
AT3G46160,0,0,0,0,0,0,0
AT3G46170,0.113,0.034,0.051,0.018,0,0.037,0.017
AT3G46180,8.014,6.729,6.541,6.796,6.885,7.261,6.632
AT3G46183,0,0,0.004,0,0.005,0,0
AT3G46186,0,0.11,0.114,0.054,0.172,0.181,0.27
AT3G46190,0.156,0,0.04,0.102,0.041,0.061,0.12
AT3G46200,5.87,6.719,5.381,3.834,4.152,2.853,2.298
AT3G07335,0,0,0,0,0,0,0
AT3G07345,0,0.062,0.14,0,0,0.08,0.088
AT3G46210,4.812,2.809,2.549,2.781,3.038,3.651,3.67
AT3G46220,9.203,9.323,8.957,8.874,9.591,9.648,9.907
AT3G07355,0,0,0,0,0,0,0
AT3G46230,0.738,2.907,5.382,6.499,2.654,2.474,3.023
AT3G07365,0,0,0,0,0,0,0
AT3G46240,0,0.014,0,0,0,0,0
AT3G46250,0,0.018,0,0,0,0,0
AT3G46260,0.132,0.406,0.248,0.148,0.119,0.067,0.02
AT3G46270,0.134,0.011,0,0,0.011,0,0
AT3G46280,3.936,1.789,2.668,3.173,5.912,6.735,20.753
AT3G46290,15.686,20.044,18.232,16.624,14.059,14.819,13.948
AT3G07375,0,0,0,0,0,0,0
AT3G46300,0,0,0,0,0,0,0
AT3G07385,0,0,0,0,0,0,0
AT3G46310,0,0,0,0,0,0.058,0
AT3G07395,0,0,0,0,0.102,0,0.127
AT3G46320,33.239,21.015,18.819,15.779,7.103,4.5,4.328
AT3G46330,0.62,0.186,0.144,0.102,0.218,0.208,0.209
AT3G07405,0,0,0,0,0,0,0
AT3G07415,0,0,0,0,0,0,0
AT3G46340,0,0,0,0,0,0,0
AT3G46345,0,0,0,0,0,0,0
AT3G46350,0.017,0,0,0,0,0,0
AT3G46355,0,0,0,0,0,0,0
AT3G46360,0,0,0,0,0,0,0
AT3G46370,0.025,0,0,0,0,0,0
AT3G46375,0,0,0,0,0,0,0
AT3G46380,0,0,0,0,0,0,0
AT3G46382,0,0,0,0,0,0,0
AT3G46384,0,0,0.026,0,0,0,0
AT3G46385,4.52,4.708,4.431,4.933,4.804,4.191,4.795
AT3G46387,0,0,0,0,0,0,0
AT3G46390,0,0,0,0,0,0,0
AT3G46400,0.212,0.028,0.022,0,0,0,0
AT3G46410,0,0,0,0,0,0,0
AT3G46420,0,0,0.008,0,0,0,0
AT3G46430,119.424,84.096,81.035,73.923,54.278,44.052,36.638
AT3G46440,24.038,24.899,25.2,20.882,20.645,18.477,16.136
AT3G46450,30.786,40.031,34.891,34.984,41.657,49.857,54.343
AT3G46460,33.698,29.42,28.184,26.587,27.366,26.91,24.821
AT3G46470,0,0,0,0,0,0,0
AT3G46480,0.347,0.209,0.096,0.091,0.026,0.028,0.054
AT3G46482,0,0,0.137,0.064,0,0,0
AT3G46484,0,0,0,0,0,0,0
AT3G46487,0,0.008,0,0.008,0.008,0.026,0
AT3G46490,9.543,5.663,4.888,3.622,3.139,2.034,1.82
AT3G46500,1.244,0.701,0.901,1.252,1.268,0.99,0.876
AT3G46510,21.895,24.185,26.576,29.983,37.424,38.808,40.906
AT3G46520,0.01,0.024,0.008,0,0,0,0
AT3G46530,1.812,1.436,1.395,1.426,1.368,1.412,2.059
AT3G46540,11.412,8.943,9.444,9.04,7.713,8.108,7.268
AT3G07435,0,0.105,0,0.104,0,0,0
AT3G46550,18.695,16.956,15.88,13.886,15.844,13.974,13.361
AT3G46560,18.084,12.187,11.736,11.12,8.332,9.763,8.027
AT3G46565,0,0,0,0,0,0,0
AT3G46570,0,0,0,0,0,0,0
AT3G46580,9.003,7.902,8.322,7.718,6.339,4.847,3.756
AT3G46585,0,0,0,0,0,0,0
AT3G46590,38.876,40.922,41.909,38.879,35.914,32.246,31.863
AT3G46600,30.91,35.499,37.319,40.822,48.472,45.052,54.262
AT3G46610,10.607,7.839,8.036,7.217,6.316,5.654,6.523
AT3G46613,0.082,0,0.036,0,0,0,0
AT3G07465,0.086,0.146,0.326,0.084,0.164,0.176,0
AT3G46614,0,0.017,0,0.076,0.078,0.022,0.043
AT3G07475,0,0,0,0,0,0,0
AT3G07485,0,0.114,0,0,0,0,0.126
AT3G07495,0,0.172,0.264,0,0.089,0.102,0
AT3G46616,0.102,0.027,0.03,0.062,0.091,0.03,0
AT3G46617,0.069,0,0.06,0.179,0.184,0,0.192
AT3G07505,0.038,0.03,0.066,0,0.07,0.211,0.124
AT3G46620,12.364,13.793,12.308,14.444,12.665,13.733,15.521
AT3G46630,17.312,9.457,9.105,7.584,7.218,5.422,6.348
AT3G46640,8.684,6.032,7.521,7.184,16.343,13.16,16.711
AT3G46650,0.018,0,0.045,0.016,0.016,0,0.034
AT3G46658,0.011,0.053,0.058,0.038,0.02,0.021,0.053
AT3G46660,0,0,0,0,0,0.012,0
AT3G46666,0,0,0,0.068,0.078,0.084,0.091
AT3G46668,0.738,0.617,0.611,0.904,0.76,0.769,0.797
