GeneID,60mins,240mins,480mins,720mins,1440mins,2160mins,3600mins
AT3G63170,20.479,20.848,22.532,20.12,13.122,11.252,9.208
AT3G63180,8.268,9.932,8.811,9.252,10.628,9.28,9.934
AT3G63190,164.069,153.164,137.852,122.153,89.472,62.645,45.403
AT3G63200,15.66,14.724,14.038,14.911,11.9,12.3,9.177
AT3G09935,0,0,0,0,0,0,0
AT3G63210,13.41,18.425,18.927,21.792,35.596,44.017,47.793
AT3G63215,0,0,0,0,0,0,0
AT3G63220,3.784,5.427,5.628,6.712,8.019,8.652,9.695
AT3G63230,0,0,0,0,0,0,0
AT3G63240,7.136,7.478,7.13,6.879,5.952,5.095,4.633
AT3G09945,0,0,0,0,0,0,0
AT3G63250,9.989,11.767,10.772,10.771,10.68,10.741,13.143
AT3G63255,0,0,0,0,0,0,0
AT3G63260,15.939,16.553,17.908,20.962,27.785,33.315,45.861
AT3G63270,7.151,7.671,7.996,7.979,7.513,7.97,9.448
AT3G63280,3.001,3.18,3.635,4.088,4.633,6.348,7.672
AT3G63290,2.136,2.299,1.729,1.811,1.177,1.008,1.16
AT3G63300,4.258,3.578,3.407,3.743,4.257,3.276,2.673
AT3G63310,46.197,40.91,42.484,45.996,56.045,63.784,83.164
AT3G63320,0.108,0.179,0.169,0.16,0.176,0.101,0.055
AT3G63340,13.78,17.389,17.255,17.483,21.383,23.116,24.518
AT3G63350,2.81,3.687,3.438,4.638,5.932,5.227,4.047
AT3G63360,0.388,0.509,0.43,0.397,0.291,0.272,0
AT3G63370,3.748,3.478,2.84,2.309,2.167,1.748,1.541
AT3G63380,1.984,2.444,2.667,2.545,2.955,2.823,3.366
AT3G63390,6.291,8.076,7.622,9.172,10.145,12.503,15.536
AT3G63400,14.708,15.536,15.34,16.624,19.879,18.873,20.093
AT3G09955,0.226,0.344,0.148,0.864,0.528,0.388,0.511
AT3G63410,186.026,187.496,167.055,151.795,105.462,76.089,56.653
AT3G63420,10.173,13.133,13.032,10.509,11.146,9.383,12.106
AT3G63430,3.559,3.657,4.046,4.542,3.673,2.755,1.274
AT3G63445,1.317,1.217,1.125,1.091,1.292,1.243,1.137
AT3G63440,0.037,0.03,0,0.037,0.024,0.024,0.013
AT3G63450,8.381,6.534,5.482,4.515,4.114,2.614,1.709
AT3G63460,59.276,62.953,58.767,61.381,62.35,60.842,58.79
AT3G63470,6.596,6.93,8.245,8.281,6.501,6.88,4.921
AT3G09965,0,0,0,0,0,0,0
AT3G63480,1.288,1.133,1.085,0.796,0.964,0.644,0.684
AT3G63490,293.75,300.014,268.962,266.07,209.32,152.689,119.714
AT3G09985,0.933,0.837,1.145,0.83,0.806,0.46,0.616
AT3G63500,20.7,25.029,27.043,28.773,41.315,44.553,56.233
AT3G09995,0,0,0,0,0,0,0
AT3G63510,18.934,16.646,13.012,11.014,8.028,5.793,3.712
AT3G63520,141.07,131.528,127.296,135.082,166.882,148.484,134.491
AT3G63530,9.126,8.663,7.578,8.19,7.707,7.434,6.963
AT3G63540,64.341,71.421,67.24,69.638,66.524,54.037,50.803
AT4G00005,0,0,0,0,0,0,0
AT4G00020,3.107,2.461,2.292,2.139,1.478,0.994,0.721
AT4G00026,6.866,6.05,6.479,5.942,5.435,4.958,5.219
AT4G00030,12.851,12.872,17.494,17.857,20.35,20.695,26.952
AT4G00040,10.139,10.835,11.707,12.014,14.821,17.485,22.959
AT4G00050,14.978,7.601,6.957,5.411,4.921,4.07,3.401
AT4G00060,11.382,11.476,11.236,11.049,13.973,12.82,13.863
AT4G00070,0.222,0.182,0.15,0.25,0.362,0.31,0.253
AT4G00080,1.676,1.423,1.651,1.916,1.892,2.534,1.693
AT4G00085,0,0,0.328,0,0,0,0
AT4G00090,19.463,19.534,22.218,20.16,17.803,14.773,13.645
AT4G00100,152.844,135.807,127.959,124.999,101.222,88.676,81.337
AT4G00110,5.345,5.973,5.933,5.492,4.309,4.472,3.979
AT4G00114,0,0.081,0,0,0,0.047,0
AT4G00120,0,0,0,0,0,0,0
AT4G00130,0,0.022,0.081,0.052,0,0,0
AT4G00140,0,0,0,0,0,0,0
AT4G00150,21.142,23.47,23.392,27.011,37.005,37.026,40.566
AT4G00155,0,0,0,0.07,0,0,0
AT4G00160,0,0.015,0,0,0,0,0
AT4G00163,0,0,0,0,0,0,0
AT4G00165,0.814,0.196,0.292,0.187,0.03,0.064,0
AT4G00170,12.223,11.401,11.28,10.81,9.904,9.887,11.712
AT4G00180,28.429,32.995,33.145,33.928,41.465,38.51,33.013
AT4G03525,0,0,0,0,0,0,0
AT4G00190,0,0,0,0,0,0,0
AT4G00200,1.514,2.127,1.798,1.726,1.756,1.755,2.386
AT4G00210,0.355,0.392,0.412,0.292,0.267,0.377,0.605
AT4G03535,0,0,0,0,0,0,0
AT4G03545,0,0,0,0,0,0,0
AT4G00220,1.15,1.139,1.236,2.075,2.601,2.738,2.014
AT4G00225,0,0,0,0,0,0,0
AT4G00230,8.399,9.404,10.333,11.232,11.208,12.442,11.383
AT4G00231,8.968,8.575,9.096,8.688,8.136,8.983,9.262
AT4G00232,0,0,0,0,0,0,0
AT4G00234,0,0,0,0,0,0,0
AT4G00236,0,0,0,0,0,0,0.048
AT4G00238,8.966,8.274,8.764,8.259,10.232,11.596,12.296
AT4G00240,1.536,1.799,1.836,1.514,1.321,1.435,1.142
AT4G00250,0.57,0.707,0.626,0.539,0.5,0.418,0.596
AT4G00260,0,0,0,0,0,0,0
AT4G00270,12.186,12.927,12.614,11.508,10.969,11.239,11.474
AT4G00280,0,0,0,0.107,0,0,0
AT4G00290,9.369,9.421,9.127,7.771,6.998,6.194,6.96
AT4G00295,0,0,0,0,0,0,0
AT4G00300,46.822,44.906,47.082,46.896,34.562,37.454,42.901
AT4G00305,1.004,0.745,0.986,0.663,0.468,0.637,0.555
AT4G03555,0,0,0,0,0,0,0
AT4G03575,0,0,0,0,0,0,0
AT4G00310,2.42,2.075,1.599,1.755,1.024,0.94,0.728
AT4G00315,0,0,0,0,0,0,0
AT4G00320,0,0,0,0,0,0,0
AT4G00330,21.974,21.444,21.331,24.364,32.362,37.845,55.92
AT4G00335,7.518,10.029,10.619,11.605,13.435,15.809,20.255
AT4G00340,16.335,17.968,16.597,16.612,16.724,16.27,14.939
AT4G00342,0,0,0,0,0,0,0
AT4G00350,0,0.03,0.049,0.058,0,0.012,0.046
AT4G00355,42.439,51.532,59.6,64.3,74.488,81.862,84.844
AT4G00356,0,0,0,0,0,0,0
AT4G00360,99.221,78.29,82.063,89.108,74.838,90.245,93.575
AT4G03585,0,0,0,0,0,0,0
AT4G00370,72.062,51.002,46.626,35.918,28.001,22.153,18.311
AT4G03595,0.716,0.293,0.48,0.294,0.345,0.168,0.242
AT4G00380,2.363,3.521,3.153,3.694,2.816,2.003,1.573
AT4G00390,0.164,0.191,0.187,0.064,0.071,0.05,0.019
AT4G00400,46.383,43.276,44.919,46.624,41.767,48.716,48.21
AT4G00413,0,0,0,0,0,0,0
AT4G03605,0,0,0,0,0,0,0
AT4G00416,0,0,0,0,0,0,0
AT4G00420,11.715,11.229,11.192,10.253,8.707,8.184,8.091
AT4G00430,108.667,80.926,74.853,71.375,55.451,54.943,53.209
AT4G00440,11.398,10.678,9.806,9.195,9.178,8.816,8.698
AT4G00450,12.508,13.45,12.776,12.828,15.678,16.46,18.823
AT4G00460,0.93,0.742,0.792,0.705,0.452,0.466,0.336
AT4G00467,0,0,0,0,0,0,0
AT4G00480,10.75,5.559,3.99,2.86,1.777,1.449,1.048
AT4G00490,10.957,9.649,8.645,7.787,4.448,3.273,2.187
AT4G00500,6.295,6.635,5.781,5.205,5.008,5.23,5.498
AT4G00520,9.19,7.425,7.288,6.364,6.636,6.438,7.417
AT4G03655,0,0,0,0,0,0,0
AT4G00525,2.633,2.431,2.856,2.423,1.66,1.841,1.816
AT4G00530,8.479,8.684,9.421,8.165,5.29,4.263,4.788
AT4G00540,0.012,0,0.013,0,0,0,0
AT4G00550,8.655,9.784,8.948,8.19,8.009,8.738,10.155
AT4G00560,22.758,29.916,33.857,35.574,39.886,34.502,31.312
AT4G00570,58.546,48.194,44.7,39.477,31.826,27.821,25.631
AT4G03665,0,0,0,0,0,0,0
AT4G00580,0,0,0,0.012,0,0,0.016
AT4G00585,51.959,48.233,51.957,46.223,36.621,30.866,26.267
AT4G00590,5.417,6.403,7.121,6.746,8.718,8.422,10.779
AT4G00600,0.024,0,0,0,0,0,0.1
AT4G00610,0,0,0,0.017,0,0,0
AT4G00620,3.895,3.209,2.654,2.678,2.294,1.707,1.925
AT4G00630,13.185,14.752,13.216,13.069,12.812,11.271,12.489
AT4G00650,3.359,3.41,3.306,3.13,3.595,3.369,3.497
AT4G03675,0,0,0,0,0,0,0
AT4G00651,0,0.138,0,0.116,0.076,0.078,0.089
AT4G03685,0,0,0,0,0,0,0
AT4G00660,24.922,25.739,25.417,24.48,26.139,27.422,28.956
AT4G03705,0.678,0.652,0.218,0.774,0.428,0,0.106
AT4G00670,3.301,1.068,1.361,0.956,0.694,1.395,0.95
AT4G00680,0.818,0.922,0.732,0.627,0.191,0.12,0.085
AT4G00690,0.662,0.79,0.554,0.552,0.605,0.633,0.62
AT4G03715,0,0,0,0,0,0,0
AT4G00695,0.133,0.212,0.082,0.118,0.115,0.15,0.104
AT4G00700,1.65,1.703,1.966,2.909,2.736,3.931,4.108
AT4G00710,42.722,37.882,35.986,34.602,31.528,32.714,30.175
AT4G00720,41.376,41.998,43.499,51.934,57.279,72.624,98.101
AT4G00730,24.271,25.782,25.354,27.341,21.888,22.083,27.268
AT4G00740,30.084,29.453,27.559,26.051,20.514,18.131,19.223
AT4G00750,10.289,8.828,9.41,10.947,12.139,12.168,12.288
AT4G03725,0.141,0.244,0.239,0.164,0.17,0.196,0.242
AT4G00752,14.699,18.842,22.182,22.693,25.963,28.206,27.98
AT4G00753,0,0,0,0,0,0,0.419
AT4G00755,20.203,19.606,20.478,20.058,20.74,21.907,21.487
AT4G00760,3.322,3.303,2.742,3.027,3.762,4.485,5.328
AT4G03755,0.284,0.458,0.576,0.562,0.793,0.73,1.07
AT4G00770,0.014,0.05,0,0.018,0.012,0,0.012
AT4G00780,16.362,18.867,18.371,16.519,15.785,17.951,16.788
AT4G00800,13.931,16.344,16.447,15.619,17.681,17.805,19.216
AT4G00810,66.886,62.345,54.549,46.679,28.346,18.687,15.447
AT4G00820,21.358,19.869,21.94,24.014,21.617,20.572,15.254
AT4G00830,28.556,30.329,34.087,36.688,44.852,45.55,48.978
AT4G00840,12.13,14.3,15.353,15.326,17.611,18.596,23.201
AT4G00850,1.862,1.57,1.59,1.353,1.575,1.129,1.153
AT4G00860,83.03,72.128,70.135,63.648,42.296,38.697,37.147
AT4G00870,0.014,0.014,0.014,0.01,0.014,0,0.016
AT4G00872,0,0,0,0,0,0,0
AT4G00880,0.186,0.12,0.077,0.158,0,0.077,0.025
AT4G00883,0,0,0,0,0,0,0
AT4G00890,0.172,0.304,0.286,0.301,0.256,0.169,0.2
AT4G00889,0,0,0,0,0,0,0
AT4G00891,0,0,0,0,0,0,0
AT4G03765,0,0,0.052,0,0,0,0
AT4G00893,0.033,0.079,0,0.057,0,0.032,0.034
AT4G00895,91.512,78.799,70.091,65.024,71.746,76.877,78.292
AT4G00900,18.201,12.032,11.053,10.3,9.172,10.026,10.06
AT4G00910,3.553,3.782,3.381,3.151,2.361,2.439,1.558
AT4G00905,0,0,0,0,0,0,0
AT4G00920,0.076,0.126,0.074,0.148,0.074,0.026,0.078
AT4G00925,0,0,0,0,0,0,0
AT4G03785,0,0,0,0,0,0,0
AT4G00930,1.752,2.118,1.918,1.808,2.154,1.839,2.487
AT4G00940,0.688,0.902,0.845,0.806,1.379,1.81,1.77
AT4G00950,2.697,4.74,3.868,4.392,3.006,3.553,4.896
AT4G00953,0,0,0,0,0,0,0
AT4G00955,0.844,0.847,0.92,0.741,0.739,0.698,0.714
AT4G00960,0.206,0.202,0.283,0.228,0.157,0.271,0.378
AT4G00970,0,0,0,0.007,0.009,0.038,0.176
AT4G00975,0.156,0.094,0.128,0.106,0.082,0.161,0.11
AT4G00980,0.886,0.878,0.808,0.917,1.104,1.195,1.465
AT4G00985,0,0.952,0,0.553,1.035,1.988,1.922
AT4G03805,0,0,0,0,0,0,0
AT4G03815,0,0,0,0,0,0,0
AT4G00990,11.956,13.136,12.95,12.581,12.166,10.617,10.195
AT4G01000,47.157,63.228,78.125,93.411,151.286,171.746,172.649
AT4G01010,1.099,1.085,1.193,1.288,1.624,2.178,2.726
AT4G01020,2.265,2.486,2.573,2.396,2.948,3.147,4.029
AT4G01023,0.43,0.142,0.066,0.106,0.02,0.023,0.024
AT4G01026,9.205,6.387,6.487,5.588,8.136,8.272,8.383
AT4G03845,2.184,1.198,1.04,1.136,0.682,1.119,0.538
AT4G01030,1.923,2.264,1.925,1.67,1.632,1.435,1.393
AT4G01037,18.252,12.857,11.417,8.88,6.3,5.045,6.002
AT4G01040,10.55,13.315,13.507,13.618,9.85,8.398,6.409
AT4G01050,247.385,237.708,218.12,207.753,149.102,93.605,60.016
AT4G01060,3.087,1.394,1.587,0.786,0.811,0.323,0.316
AT4G01070,31.75,22.454,21.037,19.924,19.447,19.754,16.11
AT4G01080,0.492,0.45,0.505,0.478,0.379,0.284,0.233
AT4G03855,0,0,0,0,0,0,0
AT4G01090,12.383,11.479,10.908,10.543,11.741,12.11,15.104
AT4G01100,52.138,55.596,55.219,56.801,62.353,63.599,77.377
AT4G01110,0.96,0.922,0.768,0.724,0.631,0.766,0.742
AT4G01120,26.206,29.476,34.858,37.457,53.527,58.558,65.049
AT4G01130,4.415,5.864,4.949,4.184,4.759,2.545,1.774
AT4G01140,7.645,7.492,8.046,6.794,5.688,4.917,3.12
AT4G01150,381.786,381.297,348.019,275.349,147.145,100.436,48.712
AT4G01160,0.028,0,0.015,0.029,0.014,0,0
AT4G01170,0.037,0,0.018,0.012,0,0,0
AT4G01180,0,0,0,0,0.016,0.014,0.027
AT4G01190,0.562,0.734,0.762,0.887,0.521,0.712,0.538
AT4G01200,2.384,3.435,3.808,3.527,3.02,2.824,2.005
AT4G01210,22.67,19.596,18.838,18.461,16.516,15.443,16.985
AT4G01220,7.344,6.899,6.613,5.672,4.688,4.854,4.128
AT4G01230,0.068,0.1,0.042,0.186,0.088,0.112,0.104
AT4G01240,0.45,0.495,0.367,0.408,0.308,0.485,0.323
AT4G01250,5.604,8.297,9.203,12.659,18.391,19.412,28.209
AT4G01245,0,0,0,0,0,0,0
AT4G01260,0,0.02,0,0,0,0,0
AT4G01265,0.02,0.05,0.054,0.062,0,0,0
AT4G01270,1.302,0.869,0.774,0.542,0.514,0.262,0.116
AT4G01280,6.488,6.633,6.949,6.83,6.359,7.226,9.229
AT4G01290,38.025,41.695,40.37,43.136,59.77,57.678,58.716
AT4G01310,270.812,262.084,259.062,237.489,178.036,131.358,62.692
AT4G01320,33.883,36.44,36.928,34.408,33.601,31.774,36.108
AT4G01330,41.341,55.38,56.925,66.829,68.626,73.76,73.329
AT4G01335,2.476,3.218,4.395,6.129,7.652,9.906,8.151
AT4G01340,0.418,0.527,0.515,0.698,0.758,0.688,0.594
AT4G01350,2.862,3.617,3.527,4.521,5.673,8.526,15.032
AT4G01355,0,0,0,0,0,0,0
AT4G01360,1.365,1.064,1.141,1.155,1.002,0.828,0.5
AT4G01370,17.955,17.319,17.136,16.474,15.474,14.665,15.37
AT4G01380,0,0,0,0,0,0,0
AT4G01390,0.95,0.836,0.766,0.652,0.51,0.22,0.074
AT4G01395,24.23,25.921,24.767,23.133,18.313,17.468,18.236
AT4G01400,1.181,1.598,1.1,0.964,1.065,1.157,1.1
AT4G01410,21.764,18.819,21.831,26.3,32.512,37.095,32.651
AT4G01420,0,0,0,0,0,0,0
AT4G01430,1.804,2.09,2.165,2.357,2.86,4.028,3.138
AT4G01435,0.098,0.03,0,0.094,0.072,0.034,0.072
AT4G01440,4.544,2.942,2.782,2.444,2.407,2.341,2.109
AT4G01450,11.9,9.566,9.392,8.338,6.348,6.386,4.848
AT4G01460,10.579,7.993,6.339,6.382,6.135,5.103,3.997
AT4G01470,0,0,0,0,0,0,0
AT4G01480,14.783,12.985,13.395,13.739,12.216,12.896,11.814
AT4G03875,1.834,0.998,0.86,0.917,0.344,0.113,0
AT4G01490,1.135,0.772,0.416,0.363,0.302,0.098,0.028
AT4G01500,0.376,0.332,0.334,0.322,0.313,0.188,0.31
AT4G01505,0,0,0,0,0,0,0
AT4G01510,3.896,4.183,3.465,3.029,1.988,1.684,0.969
AT4G01515,0.012,0,0.022,0.016,0.01,0.024,0
AT4G01516,0,0,0,0,0,0,0
AT4G01520,0,0,0,0,0,0,0
AT4G01525,0.387,0.538,0.342,0.556,0.389,0.318,0.546
AT4G01530,0,0,0,0,0,0,0
AT4G01533,0.09,0.115,0.132,0.068,0.098,0.021,0.048
AT4G01535,0.113,0,0.058,0,0,0,0
AT4G01540,2.302,1.551,1.271,1.359,1.23,1.329,0.918
AT4G01550,3.6,4.304,4.178,3.361,3.463,3.593,3.578
AT4G01560,12.175,9.192,9.109,9.768,8.047,8.226,9.855
AT4G01570,5.729,5.819,5.447,4.827,4.434,3.596,4.098
AT4G01575,0,0,0,0,0,0,0
AT4G03895,0,0,0,0,0,0,0
AT4G01580,5.185,5.958,5.326,3.608,1.978,1.738,0.634
AT4G03905,0,0,0,0,0,0,0
AT4G03915,0,0,0,0,0,0,0
AT4G03925,0,0,0,0,0,0,0
AT4G01590,29.774,24.295,23.877,20.01,14.545,14.044,11.659
AT4G01593,4.123,4.282,4.566,4.236,4.883,5.79,5.367
AT4G01595,0,0,0,0,0,0,0
AT4G01600,7.048,6.46,6.621,5.755,6.085,5.537,6.075
AT4G01610,188.38,174.263,170.878,176.171,214.411,247.456,281.82
AT4G01630,7.773,3.553,2.306,2.152,0.761,0.578,0.126
AT4G01640,0,0,0,0,0,0,0
AT4G01650,5.928,5.958,5.519,5.376,5.362,4.706,4.949
AT4G01660,8.171,6.003,4.935,4.445,4.152,3.747,4.305
AT4G01670,3.728,3.422,3.756,3.905,5.111,6.844,7.008
AT4G03955,0,0,0,0,0,0,0
AT4G01671,0,0.229,0,0.192,0,0,0
AT4G01680,32.431,17.647,19.427,21.797,17.601,19.327,21.453
AT4G01690,96.591,89.798,75.803,69.483,51.21,44.487,45.125
AT4G01700,11.582,8.152,6.703,5.467,5.149,4.468,5.954
AT4G03985,0,0,0,0,0,0,0
AT4G01703,0,0,0,0,0,0,0
AT4G01710,7.47,9.019,9.357,9.127,7.096,6.071,5.794
AT4G01720,2.848,3.375,3.363,3.792,5.002,5.384,7.328
AT4G01730,2.882,2.449,2.95,2.83,2.199,1.91,1.317
AT4G01735,0.246,0.35,0.168,0.154,0.18,0.084,0.298
AT4G01740,3.252,3.779,3.653,3.337,2.99,3.101,2.974
AT4G01750,5.081,5.139,4.354,5.006,4.359,4.243,5.558
AT4G01760,0.087,0.075,0.096,0.023,0.01,0.022,0
AT4G01770,1.071,1.038,0.578,0.807,0.532,0.294,0.277
AT4G01780,0.118,0,0.034,0,0,0.034,0.034
AT4G01790,2.742,2.946,2.444,2.518,2.24,2.243,2.443
AT4G01800,62.775,68.442,66.071,65.6,73.69,61.912,57.972
AT4G01810,17.049,16.791,16.672,16.041,14.721,15.492,16.324
AT4G01820,0.013,0.012,0,0.012,0.02,0,0.013
AT4G01830,0.012,0.011,0.006,0.008,0.007,0.012,0.006
AT4G01840,5.024,5.189,5.45,5.627,6.108,5.971,7.268
AT4G01850,238.662,250.626,250.786,266.507,262.788,229.419,160.655
AT4G01860,5.456,5.773,4.86,4.804,4.53,4.005,5.127
AT4G01865,0,0,0,0,0.361,0,0
AT4G01870,15.961,23.931,27.166,28.647,49.733,45.222,56.321
AT4G01880,8.394,7.569,7.011,6.336,5.497,5.309,5.484
AT4G01883,10.62,6.804,5.13,3.869,2.145,1.218,0.966
AT4G03995,0,0,0,0,0,0,0
AT4G01890,0.068,0.029,0.065,0.012,0,0,0
AT4G01895,0.831,0.822,1.225,0.881,0.778,0.739,0.06
AT4G01897,8.386,8.588,8.563,6.605,4.652,3.157,2.46
AT4G04005,0.414,0.269,0.119,0.39,0.178,0.178,0.188
AT4G01900,21.648,20.14,18.874,18.599,11.54,8.963,6.401
AT4G01910,1.659,2.26,2.284,2.538,2.902,3.68,4.549
AT4G01915,2.688,2.522,2.232,1.889,1.118,1.278,1.117
AT4G01920,1.036,1.174,1.108,1.163,1.025,0.94,1.131
AT4G01925,0.4,0.512,0.447,0.588,0.224,0.42,0.162
AT4G04015,0.278,0.311,0.418,0.216,0.292,0.232,0.389
AT4G01930,0.306,0.294,0.51,0.28,0.285,0.273,0.404
AT4G01935,9.617,9.514,7.992,7.525,7.643,6.326,7.583
AT4G01940,29.982,31.138,28.703,24.89,24.291,21.891,25.312
AT4G04035,0.616,0.225,0.183,0.176,0.184,0.368,0.254
AT4G01950,86.878,58.765,63.975,60.907,62.876,54.689,38.032
AT4G01960,10.63,12.218,12.109,12.683,15.756,15.966,16.613
AT4G01970,0.879,0.907,0.796,1.165,1.149,1.28,1.141
AT4G01975,0.821,0.387,0.44,0.43,0.198,0.178,0.135
AT4G01980,0.103,0.141,0.156,0.2,0.154,0.236,0.162
AT4G01985,0.043,0.022,0.056,0.076,0.025,0.024,0
AT4G01990,1.528,1.579,1.682,1.29,1.168,1.063,0.858
AT4G01995,18.37,16.382,14.024,12.561,9.784,7.279,7.821
AT4G02000,1.338,1.854,1.717,2.233,3.407,3.338,2.63
AT4G02005,2.532,3.202,3.796,3.578,3.638,5.309,5.564
AT4G02010,14.206,15.107,15.553,15.129,16.046,15.909,17.901
AT4G02020,11.165,12.929,12.864,13.3,15.526,15.556,16.7
AT4G02030,14.268,15.544,15.096,14.594,14.242,12.807,12.174
AT4G04055,0,0,0,0,0,0,0
AT4G02040,0,0,0,0,0,0,0
AT4G02050,15.992,18.311,17.764,19.998,18.384,21.044,23.49
AT4G02060,9.803,8.733,7.348,6.847,3.628,2.664,1.736
AT4G02055,0,0,0,0,0,0,0
AT4G02070,3.366,3.654,3.349,3.119,3.419,3.296,3.498
AT4G02075,8.155,8.386,8.547,11.023,9.37,7.832,6.027
AT4G02080,102.877,109.773,116.063,114.466,92.435,94.031,106.058
AT4G02090,15.794,16.594,14.823,14.571,15.868,20.802,21.036
AT4G02100,10.276,10.656,10.966,11.43,10.357,10.2,7.135
AT4G02110,1.984,1.743,1.586,1.575,1.228,0.728,0.464
AT4G02120,22.695,21.504,20.081,17.186,15.179,14.175,11.189
AT4G02130,15.76,13.631,13.419,13.355,10.704,10.938,8.882
AT4G02140,0.202,0.198,0.06,0.079,0.145,0.133,0.237
AT4G04065,0,0,0,0,0,0,0
AT4G02150,11.922,11.116,11.182,10.398,9.852,8.965,10.573
AT4G02160,0.061,0,0.062,0.087,0,0,0
AT4G02170,0.236,0.169,0.118,0.108,0.028,0.272,0.057
AT4G02180,0.38,0.42,0.363,0.342,0.288,0.418,0.293
AT4G02190,0,0,0,0.012,0.011,0,0.012
AT4G02195,7.826,8.111,7.702,7.377,7.84,8.698,9.34
AT4G02200,2.252,2.122,1.885,1.686,1.688,1.428,1.099
AT4G04075,0.195,0.316,0.06,0.165,0.172,0,0
AT4G02210,4.62,4.71,5.178,4.567,4.641,4.825,5.481
AT4G02220,5.074,5.195,5.143,5.046,5.151,5.481,8.381
AT4G02230,80.678,72.095,76.939,81.561,83.665,76.646,78.782
AT4G02235,0,0,0,0,0,0,0
AT4G02250,0,0,0,0,0,0,0
AT4G02260,19.53,17.758,16.605,14.302,14.436,12.098,11.656
AT4G02270,4.71,3.257,2.57,2.324,0.744,0.931,0.244
AT4G02280,8.284,6.014,6.86,7.475,18.155,23.157,33.025
AT4G02290,39.506,57.849,54.459,61.317,65.226,54.837,33.086
AT4G04085,0,0.04,0.042,0,0,0,0
AT4G02300,0,0.014,0,0.024,0.013,0.014,0
AT4G02310,0,0,0.044,0,0.021,0,0
AT4G02312,0,0,0,0.03,0,0,0
AT4G02314,0,0,0,0,0,0,0
AT4G02317,0,0,0,0,0,0,0
AT4G02320,0.073,0.107,0.057,0.056,0.111,0.029,0.058
AT4G04115,0,0,0,0,0,0,0
AT4G02330,10.749,8.701,10.314,10.703,12.248,7.014,12.188
AT4G02340,12.012,15.599,16.727,15.576,17.697,16.688,22.205
AT4G02350,21.968,23.3,24.82,24.483,23.494,24.992,27.462
AT4G02360,1.073,1.387,1.373,1.408,1.21,2.216,3.031
AT4G02370,30.934,42.963,47.83,57.344,65.909,84.364,101.214
AT4G02380,128.109,322.058,330.257,400.611,329.613,278.592,286.078
AT4G02390,2.871,3.021,2.473,2.273,1.725,1.309,1.214
AT4G02400,7.714,6.919,5.463,6.288,5.891,4.372,4.448
AT4G02405,7.162,6.696,6.602,6.152,5.509,4.966,5.196
AT4G02410,2.728,2.613,3.047,3.079,2.779,3.471,4.024
AT4G02420,0.436,0.41,0.362,0.23,0.221,0.183,0.119
AT4G02425,4.306,3.675,3.737,3.399,3.226,2.469,2.632
AT4G02430,9.81,11.162,12.952,13.677,16.439,20.453,22.047
AT4G02440,18.27,22.457,25.597,27.871,33.638,42.444,48.175
AT4G02450,64.358,60.993,61.478,53.662,46.245,44.901,49.1
AT4G04135,0.083,0,0.09,0.15,0.082,0.085,0
AT4G02460,1.827,1.951,1.784,1.794,1.854,1.715,2.357
AT4G02465,0,0.161,0.107,0.054,0,0.053,0
AT4G02480,100.067,124.365,141.123,154.102,207.403,202.668,206.43
AT4G02482,1.169,1.289,1.402,1.003,1.432,1.332,1.277
AT4G02485,3.351,2.816,3.572,2.902,2.292,2.36,2.386
AT4G02487,0,0,0,0,0,0,0
AT4G02489,0,0,0,0,0,0,0
AT4G02490,0.012,0,0,0,0.01,0,0.011
AT4G02500,55.767,54.544,54.791,50.77,38.823,35.205,29.157
AT4G02510,64.091,70.561,72.006,79.48,105.106,87.965,82.875
AT4G02520,2.598,3.45,3.479,2.792,2.115,2.377,4.52
AT4G02530,109.12,88.413,67.507,50.349,27.915,21.776,17.218
AT4G04185,0,0,0,0,0,0,0
AT4G04195,0,0,0,0,0,0,0
AT4G02540,26.983,27.81,25.562,25.578,27.074,31.812,39.422
AT4G02541,0,0.444,0.662,0.118,0,0,0.32
AT4G02550,3.303,4.048,3.736,3.555,2.703,2.691,3.772
AT4G02555,0.324,0,0,0.22,0,0,0.338
AT4G04205,0,0.183,0,0,0,0,0
AT4G02560,10.829,9.963,9.638,9.227,12.413,11.204,11.776
AT4G02570,75.075,87.48,91.28,94.863,112.608,115.738,131.797
AT4G02580,77.947,74.492,76.757,72.662,64.739,57.409,48.895
AT4G02590,33.026,28.636,25.938,25.925,27.183,31.837,37.706
AT4G04215,0,0,0,0,0.076,0,0
AT4G02600,17.678,15.329,14.643,13.517,12.272,12.023,16.902
AT4G02610,10.493,11.251,11.397,11.59,8.955,8.61,7.448
AT4G02620,75.257,69.224,71.042,69.709,50.633,49.746,46.201
AT4G04225,0.491,0.812,0.763,0.646,0.545,0.616,0.507
AT4G02630,1.326,1.04,1.02,0.81,0.938,0.58,0.676
AT4G02640,21.353,21.797,21.102,20.534,22.087,22.172,19.52
AT4G02650,0.04,0.075,0.124,0.096,0.032,0.074,0.033
AT4G02655,0.15,0.072,0.182,0.098,0.082,0,0.035
AT4G02660,0.882,0.945,0.843,0.771,0.862,0.656,0.632
AT4G02670,0.077,0.214,0.107,0.104,0.092,0.094,0.014
AT4G04235,0,0,0,0,0,0,0
AT4G02680,25.453,22.395,20.55,19.127,15.439,15.484,15.59
AT4G02690,0.304,0.34,0.267,0.351,0.363,0.33,0.409
AT4G02700,51.032,32.642,25.541,22.157,15.243,11.291,6.283
